# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_G/merge_macs_BSF_G.SAF" "-o" "merge_macs_BSF_G/merge_macs_BSF_G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_951	Tb927_03_v5.1	747672	748090	.	419	3	12	88	28	0	0	0	0	0	0	1	0	0	0	5	0	0	0	1	0
NA_peak_952	Tb927_03_v5.1	749899	751223	.	1325	260	479	831	508	12	9	6	5	0	18	10	0	3	11	18	2	1	17	10	0
NA_peak_953	Tb927_03_v5.1	757050	758259	.	1210	33	1849	1003	676	0	3	1	0	0	65	2	1	0	38	2	0	1	27	2	0
NA_peak_954	Tb927_03_v5.1	769341	770213	.	873	2581	4921	4812	3756	30	0	36	85	108	46	54	99	137	0	0	117	83	39	36	77
NA_peak_955	Tb927_03_v5.1	771767	772074	.	308	124	149	307	92	0	0	2	5	0	0	2	1	1	0	0	16	0	0	0	2
NA_peak_956	Tb927_03_v5.1	785367	786106	.	740	369	639	871	294	18	1	4	33	7	11	11	11	3	7	25	10	2	6	4	6
NA_peak_957	Tb927_03_v5.1	788277	789623	.	1347	5333	9374	4709	11299	74	115	143	96	41	172	221	31	19	85	96	32	229	161	213	176
NA_peak_958	Tb927_03_v5.1	791508	792307	.	800	226	394	500	167	16	1	0	8	8	0	3	8	9	0	1	20	3	1	2	7
NA_peak_959	Tb927_03_v5.1	797641	799189	.	1549	1957	5351	7481	7242	19	39	54	26	79	68	81	74	128	108	86	145	125	109	124	100
NA_peak_960	Tb927_03_v5.1	805031	806388	.	1358	1913	3705	2315	3415	7	58	73	13	44	26	35	38	29	25	22	29	54	17	37	65
NA_peak_961	Tb927_03_v5.1	808726	809548	.	823	171	459	372	179	4	5	0	0	5	14	1	0	11	7	0	0	5	5	0	0
NA_peak_962	Tb927_03_v5.1	810537	810993	.	457	330	307	89	1243	24	3	0	18	4	14	2	0	0	0	1	0	79	6	2	58
NA_peak_963	Tb927_03_v5.1	813818	814703	.	886	1700	4513	5261	1452	1	68	84	0	2	143	134	0	0	163	183	0	3	61	50	5
NA_peak_964	Tb927_03_v5.1	831359	832821	.	1463	536	1402	1666	1409	7	9	11	2	11	22	18	7	19	19	19	27	17	11	21	17
NA_peak_965	Tb927_03_v5.1	835198	836553	.	1356	294	964	319	220	13	4	3	8	17	7	9	13	5	1	0	10	1	0	1	5
NA_peak_966	Tb927_03_v5.1	850174	850708	.	535	724	3306	1629	2625	18	7	7	16	59	8	13	90	29	3	5	39	50	3	8	65
NA_peak_967	Tb927_03_v5.1	857082	857509	.	428	393	582	831	563	17	4	5	6	34	3	0	1	33	7	0	3	31	8	0	0
NA_peak_968	Tb927_03_v5.1	860130	861669	.	1540	1723	4388	3687	3709	5	40	57	4	9	77	84	7	14	62	70	20	20	69	61	8
NA_peak_969	Tb927_03_v5.1	875562	876258	.	697	3434	4753	4499	4810	44	28	25	34	54	7	18	24	63	9	22	9	70	18	21	10
NA_peak_970	Tb927_03_v5.1	876320	876629	.	310	1883	2314	2015	2239	2	1	87	106	0	0	133	60	0	0	125	32	2	0	146	42
NA_peak_971	Tb927_03_v5.1	877172	877519	.	348	541	1775	1465	1979	9	9	0	3	35	40	0	0	29	20	0	0	36	33	0	0
NA_peak_972	Tb927_03_v5.1	877553	878356	.	804	1870	4665	4574	5169	41	39	5	11	105	70	2	11	92	65	3	8	133	76	20	18
NA_peak_973	Tb927_03_v5.1	878595	879087	.	493	693	1804	1582	2003	2	1	6	9	0	0	17	12	0	0	19	11	20	2	27	11
NA_peak_974	Tb927_03_v5.1	880417	881623	.	1207	86	219	486	310	3	0	3	9	1	3	20	12	0	10	22	5	4	1	14	8
NA_peak_975	Tb927_03_v5.1	894604	897212	.	2609	5693	10185	10468	11275	73	59	72	25	107	91	160	37	107	84	193	29	133	78	149	25
NA_peak_976	Tb927_03_v5.1	905120	905452	.	333	857	1102	1066	1296	54	44	0	0	65	74	0	0	46	53	0	0	75	77	0	1
NA_peak_977	Tb927_03_v5.1	905829	906158	.	330	1211	1422	1316	1647	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NA_peak_978	Tb927_03_v5.1	906502	907728	.	1227	3837	5352	4743	5793	10	4	57	48	0	32	92	40	0	20	65	49	0	16	95	44
NA_peak_979	Tb927_03_v5.1	908318	909748	.	1431	2511	4838	4386	4769	4	7	47	31	37	3	58	63	41	2	48	56	56	7	64	57
NA_peak_980	Tb927_03_v5.1	910734	911976	.	1243	699	3005	3272	3435	12	15	10	17	12	44	95	10	11	38	93	11	21	45	117	10
NA_peak_981	Tb927_03_v5.1	913637	914719	.	1083	2427	8775	10074	9387	33	71	0	3	35	204	53	0	33	251	67	0	31	198	63	0
NA_peak_982	Tb927_03_v5.1	914995	915343	.	349	684	1090	935	1084	1	1	11	2	0	5	13	1	1	1	9	4	0	0	13	2
NA_peak_983	Tb927_03_v5.1	923482	924175	.	694	1693	2205	2122	2626	49	48	0	0	55	73	0	0	62	49	0	0	72	63	0	2
NA_peak_984	Tb927_03_v5.1	924956	926089	.	1134	3642	4901	4427	5330	11	5	64	49	0	38	95	36	0	16	71	46	0	16	78	43
NA_peak_985	Tb927_03_v5.1	926678	928111	.	1434	2467	4890	4387	4881	8	8	27	28	38	0	50	60	43	1	40	42	67	1	58	61
NA_peak_986	Tb927_03_v5.1	928191	928505	.	315	78	524	608	647	8	1	0	6	19	0	8	8	22	0	2	3	28	2	7	15
NA_peak_987	Tb927_03_v5.1	929156	930275	.	1120	577	2881	3041	3428	4	12	7	10	9	33	80	7	13	45	79	12	11	57	126	18
NA_peak_988	Tb927_03_v5.1	932333	933079	.	747	1485	3550	3933	3860	2	32	8	3	2	13	90	0	2	21	124	0	3	17	107	0
NA_peak_989	Tb927_03_v5.1	933349	933999	.	651	1677	2659	2324	2650	0	0	60	41	0	0	72	49	0	5	87	34	0	0	84	27
NA_peak_990	Tb927_03_v5.1	941837	942166	.	330	854	1114	1037	1353	43	62	0	0	61	60	0	0	70	58	0	0	81	63	0	1
NA_peak_991	Tb927_03_v5.1	942215	942524	.	310	875	1130	1013	1348	6	9	0	0	2	5	0	0	5	5	0	0	9	5	0	0
NA_peak_992	Tb927_03_v5.1	942546	942876	.	331	1199	1419	1385	1720	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_993	Tb927_03_v5.1	943118	944444	.	1327	4100	5626	5097	5997	21	2	72	47	0	27	94	44	0	15	68	48	0	16	90	55
NA_peak_994	Tb927_03_v5.1	945033	946469	.	1437	2448	4797	4526	4830	13	5	41	39	38	2	55	67	51	1	42	57	64	3	62	71
NA_peak_995	Tb927_03_v5.1	946522	946856	.	335	109	542	605	614	5	1	7	4	16	1	6	10	25	2	3	5	30	2	6	13
NA_peak_996	Tb927_03_v5.1	947459	948636	.	1178	408	2063	2290	2517	5	9	6	13	12	38	65	7	11	39	81	4	7	50	93	11
NA_peak_997	Tb927_03_v5.1	950496	951444	.	949	2051	4182	4616	4559	25	48	8	2	14	42	87	0	9	53	124	0	5	51	114	0
NA_peak_998	Tb927_03_v5.1	951735	952361	.	627	1747	2663	2340	2668	0	1	52	50	0	2	75	39	0	3	75	33	0	0	85	32
NA_peak_999	Tb927_03_v5.1	961023	961398	.	376	2754	3349	3265	3864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_1000	Tb927_03_v5.1	961920	962472	.	553	1723	2616	2182	2772	5	0	6	3	0	30	10	1	0	20	7	1	0	20	9	2
NA_peak_1001	Tb927_03_v5.1	962479	962787	.	309	1230	1624	1463	1637	2	0	54	36	0	0	83	48	0	1	70	34	0	0	75	28
NA_peak_1002	Tb927_03_v5.1	963329	964840	.	1512	2868	5437	4959	5327	13	9	68	48	33	3	77	80	46	4	75	76	51	2	88	82
NA_peak_1003	Tb927_03_v5.1	965809	966957	.	1149	757	3889	4078	4440	26	34	6	4	38	109	68	11	46	113	71	13	51	116	90	19
NA_peak_1004	Tb927_03_v5.1	969207	969800	.	594	638	1632	1687	1828	0	5	3	2	0	1	58	0	0	9	93	0	0	3	81	0
NA_peak_1005	Tb927_03_v5.1	970169	970718	.	550	1442	2266	1979	2225	1	0	67	32	0	0	72	34	0	0	67	24	1	0	88	30
NA_peak_1006	Tb927_03_v5.1	974227	975590	.	1364	7328	14874	11330	8802	196	8	37	182	275	16	30	310	224	12	13	214	209	11	51	187
NA_peak_1007	Tb927_03_v5.1	978594	979410	.	817	12	15	18	410	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	18
NA_peak_1008	Tb927_03_v5.1	987121	988801	.	1681	862	2061	1294	1947	10	6	41	21	8	1	51	5	6	2	34	13	2	1	63	1
NA_peak_1009	Tb927_03_v5.1	992866	993214	.	349	15	343	24	4	2	0	0	0	0	24	3	0	0	1	0	0	1	0	0	0
NA_peak_1010	Tb927_03_v5.1	1001147	1003276	.	2130	1170	2480	2263	2263	16	27	30	6	15	36	54	17	18	30	28	20	23	37	44	7
NA_peak_1011	Tb927_03_v5.1	1013545	1014449	.	905	1265	2244	2141	2935	103	9	0	3	28	40	0	0	21	45	3	0	42	50	0	0
NA_peak_1012	Tb927_03_v5.1	1016781	1017788	.	1008	3024	10717	9338	9242	54	58	32	5	111	210	201	5	55	220	220	2	124	193	213	62
NA_peak_1013	Tb927_03_v5.1	1018127	1018434	.	308	951	1740	820	766	0	0	32	43	0	0	18	63	0	0	10	37	0	0	16	36
NA_peak_1014	Tb927_03_v5.1	1018893	1020883	.	1991	1039	2968	3258	2441	16	6	15	12	37	27	32	27	38	27	39	37	34	22	31	33
NA_peak_1015	Tb927_03_v5.1	1020972	1021911	.	940	29	447	80	216	0	1	1	0	7	1	19	5	0	5	2	1	5	3	4	5
NA_peak_1016	Tb927_03_v5.1	1023656	1025669	.	2014	3135	9320	8527	8298	51	27	29	20	83	94	83	52	54	93	85	28	81	112	83	34
NA_peak_1017	Tb927_03_v5.1	1028554	1028935	.	382	1265	992	1058	2753	20	122	47	0	5	64	4	1	7	29	10	0	14	119	167	4
NA_peak_1018	Tb927_03_v5.1	1040010	1040318	.	309	1243	1767	1910	1203	73	39	3	0	106	18	0	0	110	6	0	0	58	27	0	0
NA_peak_1019	Tb927_03_v5.1	1041557	1042403	.	847	1921	3224	2756	2496	46	47	51	23	128	13	4	80	89	12	7	75	96	11	3	62
NA_peak_1020	Tb927_03_v5.1	1044220	1044643	.	424	373	365	23	1177	37	0	3	28	2	1	9	12	0	0	0	2	104	0	2	79
NA_peak_1021	Tb927_03_v5.1	1061111	1061733	.	623	1921	3172	2727	1384	0	0	108	16	0	0	111	32	0	0	99	27	0	0	37	42
NA_peak_1022	Tb927_03_v5.1	1064025	1065354	.	1330	20	55	134	73	0	1	0	0	1	0	0	1	3	0	0	3	6	0	1	2
NA_peak_1023	Tb927_03_v5.1	1077287	1078411	.	1125	1089	2358	1547	2068	13	29	35	8	29	32	22	19	12	22	26	16	35	33	36	17
NA_peak_1024	Tb927_03_v5.1	1079310	1079915	.	606	99	259	448	511	0	0	0	0	0	0	1	19	0	0	6	13	0	0	9	31
NA_peak_1025	Tb927_03_v5.1	1082811	1083621	.	811	3195	5248	4048	5344	92	38	27	93	135	39	53	126	50	68	68	54	124	48	63	119
NA_peak_1026	Tb927_03_v5.1	1097283	1098380	.	1098	2330	4282	7112	2189	60	26	16	69	109	4	11	116	169	3	4	165	66	6	9	63
NA_peak_1027	Tb927_03_v5.1	1099707	1100723	.	1017	4338	16123	11096	13477	2	136	184	27	2	297	504	0	1	240	354	0	5	307	445	0
NA_peak_1028	Tb927_03_v5.1	1107494	1108777	.	1284	1701	3391	4406	3341	33	0	14	47	72	0	5	75	95	0	11	93	74	1	12	80
NA_peak_1029	Tb927_03_v5.1	1112391	1113395	.	1005	263	727	644	774	1	2	7	4	0	1	18	20	0	2	19	7	1	2	22	11
NA_peak_1030	Tb927_03_v5.1	1117285	1118033	.	749	1886	2343	1722	7267	28	56	32	9	34	85	18	0	18	71	16	0	32	207	254	0
NA_peak_1031	Tb927_03_v5.1	1118060	1119468	.	1409	2016	3236	2407	3977	0	0	46	28	0	0	72	18	0	0	59	12	0	0	93	23
NA_peak_1032	Tb927_03_v5.1	1123882	1125089	.	1208	992	1523	1404	1971	22	25	0	0	9	51	0	0	9	48	0	0	15	50	0	0
NA_peak_1033	Tb927_03_v5.1	1125098	1126603	.	1506	1165	1727	1658	2696	1	3	32	12	2	0	46	6	2	0	56	9	1	42	120	4
NA_peak_1034	Tb927_03_v5.1	1128401	1129552	.	1152	41	107	196	62	2	0	2	2	3	0	0	1	6	0	0	10	1	0	1	2
NA_peak_1035	Tb927_03_v5.1	1140493	1141321	.	829	1769	5540	1596	2839	0	76	87	1	2	143	194	0	3	41	69	3	3	102	102	1
NA_peak_1036	Tb927_03_v5.1	1149046	1149503	.	458	2387	3319	2899	3096	205	17	0	27	127	44	0	0	127	42	0	1	132	49	0	11
NA_peak_1037	Tb927_03_v5.1	1151874	1152347	.	474	3612	3828	4038	3913	67	4	12	79	1	1	3	91	0	0	0	83	2	1	7	101
NA_peak_1038	Tb927_03_v5.1	1155930	1156308	.	379	1444	2304	1972	2121	156	33	4	18	150	70	15	2	164	42	12	2	157	65	36	1
NA_peak_1039	Tb927_03_v5.1	1161065	1161958	.	894	1134	1177	3501	777	4	35	44	1	16	25	27	4	12	74	114	2	18	17	16	3
NA_peak_1040	Tb927_03_v5.1	1165763	1166356	.	594	549	1718	1300	1715	18	10	0	0	30	30	0	0	24	45	0	0	44	45	0	0
NA_peak_1041	Tb927_03_v5.1	1178445	1179359	.	915	649	1275	1118	1092	1	0	23	5	0	0	33	15	1	0	17	18	0	1	19	20
NA_peak_1042	Tb927_03_v5.1	1181980	1182861	.	882	1273	3044	2855	3339	0	0	16	110	0	0	42	45	0	0	24	68	1	0	56	70
NA_peak_1043	Tb927_03_v5.1	1183701	1185620	.	1920	3809	7911	6215	6734	32	33	21	41	66	51	14	77	57	34	6	63	69	60	32	74
NA_peak_1044	Tb927_03_v5.1	1201780	1202224	.	445	1392	3567	842	1434	0	0	44	59	0	0	2	163	0	0	0	51	0	0	5	81
NA_peak_1045	Tb927_03_v5.1	1203661	1204139	.	479	50	19	0	289	0	1	3	0	0	0	0	0	0	0	0	0	10	0	0	0
NA_peak_1046	Tb927_03_v5.1	1205763	1206683	.	921	10	21	44	39	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1
NA_peak_1047	Tb927_03_v5.1	1220007	1220732	.	726	180	704	89	327	3	10	3	3	18	1	3	25	2	0	0	2	7	1	1	9
NA_peak_1048	Tb927_03_v5.1	1221823	1222296	.	474	1187	1395	1192	1742	70	9	8	4	60	13	0	1	39	12	0	0	64	13	0	34
NA_peak_1049	Tb927_03_v5.1	1222377	1222878	.	502	1433	1718	1507	1522	3	1	6	8	1	1	9	15	0	1	13	15	0	0	32	26
NA_peak_1050	Tb927_03_v5.1	1228681	1229670	.	990	1390	7210	6692	5174	31	17	7	37	270	0	2	162	253	1	1	147	202	2	2	120
NA_peak_1051	Tb927_03_v5.1	1229693	1230793	.	1101	416	1261	934	1163	7	8	4	1	32	0	0	11	23	0	1	7	44	0	1	8
NA_peak_1052	Tb927_03_v5.1	1231037	1231590	.	554	393	542	510	574	0	0	18	6	0	0	1	28	0	0	1	23	0	0	4	18
NA_peak_1053	Tb927_03_v5.1	1234484	1235631	.	1148	301	768	417	334	3	3	18	2	22	5	2	12	6	1	2	10	6	0	0	6
NA_peak_1054	Tb927_03_v5.1	1239647	1240030	.	384	3101	3477	2980	3509	6	0	91	128	0	0	150	94	0	0	141	60	0	0	156	90
NA_peak_1055	Tb927_03_v5.1	1242793	1244905	.	2113	1185	2246	1957	3077	17	8	7	5	23	13	20	9	19	16	6	12	23	29	32	8
NA_peak_1056	Tb927_03_v5.1	1262100	1263081	.	982	4195	11449	7223	12469	87	10	44	77	295	9	12	205	169	1	14	136	332	5	21	227
NA_peak_1057	Tb927_03_v5.1	1264025	1265020	.	996	790	1473	1164	1643	6	0	21	16	0	0	15	32	0	0	8	27	0	0	17	49
NA_peak_1058	Tb927_03_v5.1	1273055	1273502	.	448	198	451	225	233	0	0	3	2	0	0	5	18	0	0	4	4	0	0	6	12
NA_peak_1059	Tb927_03_v5.1	1275353	1277479	.	2127	2087	4816	4123	4125	36	26	21	15	43	66	34	26	57	51	24	29	58	49	36	36
NA_peak_1060	Tb927_03_v5.1	1279618	1280498	.	881	103	266	110	255	0	1	1	0	7	0	4	8	3	2	2	0	6	2	1	3
NA_peak_1061	Tb927_03_v5.1	1281938	1282946	.	1009	80	162	217	167	2	2	1	1	8	1	0	5	9	0	1	5	3	0	1	5
NA_peak_1062	Tb927_03_v5.1	1298064	1299323	.	1260	3006	6727	2568	5335	13	67	20	5	111	55	7	102	4	61	11	2	43	101	21	24
NA_peak_1063	Tb927_03_v5.1	1300346	1301713	.	1368	1866	3463	2715	2808	37	16	16	39	29	28	32	44	33	26	21	30	38	47	42	30
NA_peak_1064	Tb927_03_v5.1	1305224	1305578	.	355	18	11	66	7	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
NA_peak_1065	Tb927_03_v5.1	1310031	1310883	.	853	650	5535	1582	2490	28	3	5	32	193	12	20	151	43	23	21	47	91	1	4	72
NA_peak_1066	Tb927_03_v5.1	1315886	1316598	.	713	51	593	92	154	2	1	0	0	1	15	20	0	1	2	3	2	0	3	3	0
NA_peak_1067	Tb927_03_v5.1	1320533	1321563	.	1031	145	351	116	418	4	1	1	4	6	0	1	9	3	0	0	2	38	0	3	32
NA_peak_1068	Tb927_03_v5.1	1326140	1327746	.	1607	785	4094	3853	3396	13	15	14	7	59	42	48	43	52	30	46	46	61	32	41	35
NA_peak_1069	Tb927_03_v5.1	1329161	1329519	.	359	860	2461	836	34	2	43	3	0	0	106	3	0	0	54	0	0	1	0	0	0
NA_peak_1070	Tb927_03_v5.1	1329764	1330108	.	345	684	1961	642	18	0	0	50	0	0	2	163	0	0	0	54	0	0	0	0	4
NA_peak_1071	Tb927_03_v5.1	1332126	1332958	.	833	2709	6237	2470	4019	118	0	15	116	217	3	0	151	93	0	1	64	129	0	5	96
NA_peak_1072	Tb927_03_v5.1	1340389	1340690	.	302	2170	2633	1974	2004	0	8	43	66	0	17	90	50	0	13	77	21	0	10	83	21
NA_peak_1073	Tb927_03_v5.1	1350394	1350696	.	303	2220	2677	2075	1967	0	3	55	85	0	11	63	54	0	9	67	26	0	10	59	13
NA_peak_1074	Tb927_03_v5.1	1359415	1360771	.	1357	845	2638	3020	2551	26	3	7	13	39	30	37	25	45	40	33	34	54	34	33	20
NA_peak_1075	Tb927_03_v5.1	1365141	1366201	.	1061	3372	9159	6764	5508	51	6	3	111	16	10	2	177	9	5	1	161	14	4	6	131
NA_peak_1076	Tb927_03_v5.1	1367731	1368503	.	773	67	36	307	47	3	3	0	1	0	0	0	1	11	0	0	16	0	1	1	1
NA_peak_1077	Tb927_03_v5.1	1381687	1382902	.	1216	38	41	131	323	1	0	0	5	0	1	1	1	2	1	2	0	0	14	1	0
NA_peak_1078	Tb927_03_v5.1	1383948	1384850	.	903	2	50	7	101	0	0	0	0	2	0	0	1	0	0	0	0	5	1	1	3
NA_peak_1079	Tb927_03_v5.1	1390455	1391737	.	1283	4848	8308	9496	9767	2	102	150	0	4	159	199	0	0	129	235	0	2	159	220	0
NA_peak_1080	Tb927_03_v5.1	1401314	1402399	.	1086	158	748	334	457	5	2	7	2	1	23	14	6	1	4	5	1	3	12	10	9
NA_peak_1081	Tb927_03_v5.1	1403075	1404177	.	1103	19	73	353	227	0	0	0	0	2	0	0	2	9	0	0	6	5	0	0	7
NA_peak_1082	Tb927_03_v5.1	1410515	1411278	.	764	26	35	154	137	0	2	0	0	0	0	0	0	0	2	1	0	1	5	3	0
NA_peak_1083	Tb927_03_v5.1	1412645	1412990	.	346	486	752	469	836	13	9	0	0	3	36	0	0	0	17	0	0	6	39	0	0
NA_peak_1084	Tb927_03_v5.1	1420810	1421788	.	979	873	5598	3640	3210	16	39	23	6	27	176	179	3	7	153	124	1	17	155	106	3
NA_peak_1085	Tb927_03_v5.1	1421797	1423057	.	1261	800	1918	2042	1953	9	1	18	15	12	14	40	18	6	22	57	14	9	25	42	10
NA_peak_1086	Tb927_03_v5.1	1423610	1425461	.	1852	659	3150	1630	2316	22	15	10	10	38	51	29	30	15	31	32	6	41	26	24	20
NA_peak_1087	Tb927_03_v5.1	1425705	1428180	.	2476	1377	4629	3405	5921	17	4	10	11	56	30	21	77	59	13	13	61	81	50	35	97
NA_peak_1088	Tb927_03_v5.1	1429510	1431179	.	1670	1554	4870	3172	3277	13	28	39	14	41	59	69	48	15	60	54	7	20	60	71	19
NA_peak_1089	Tb927_03_v5.1	1432379	1433830	.	1452	306	1481	1086	1281	3	4	7	6	37	10	9	40	17	11	14	4	29	9	9	34
NA_peak_1090	Tb927_03_v5.1	1434223	1434788	.	566	251	83	156	839	16	5	3	10	2	0	1	3	2	6	1	4	45	0	0	62
NA_peak_1091	Tb927_03_v5.1	1435934	1436613	.	680	788	1260	1525	1289	58	8	1	1	10	24	1	0	12	32	0	0	11	28	2	0
NA_peak_1092	Tb927_03_v5.1	1438049	1438803	.	755	5187	7653	8163	4786	59	102	104	81	210	4	4	183	233	7	7	159	150	4	0	115
NA_peak_1093	Tb927_03_v5.1	1440358	1440952	.	595	228	374	299	417	0	0	8	4	0	1	2	2	0	0	4	2	0	0	10	1
NA_peak_1094	Tb927_03_v5.1	1440958	1441839	.	882	222	813	459	423	4	1	8	15	16	5	19	15	1	5	19	2	1	5	22	1
NA_peak_1095	Tb927_03_v5.1	1450480	1451039	.	560	463	965	774	776	18	4	0	0	43	13	0	0	33	12	0	0	22	13	0	0
NA_peak_1096	Tb927_03_v5.1	1469550	1470391	.	842	1	53	3	26	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
NA_peak_1097	Tb927_03_v5.1	1471129	1471640	.	512	18	61	30	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NA_peak_1098	Tb927_03_v5.1	1474447	1475060	.	614	3212	4534	4484	4408	70	3	87	11	163	2	17	27	149	0	16	31	152	0	22	31
NA_peak_1099	Tb927_03_v5.1	1478089	1479447	.	1359	58	153	114	149	0	1	1	0	0	5	3	2	0	5	0	0	1	5	2	1
NA_peak_1100	Tb927_03_v5.1	1481391	1482532	.	1142	98	371	126	266	5	0	3	3	9	5	5	0	1	1	4	2	1	3	18	0
NA_peak_1101	Tb927_03_v5.1	1485151	1488178	.	3028	257	1306	964	286	9	0	9	2	8	20	14	11	28	5	6	24	2	9	3	3
NA_peak_1102	Tb927_03_v5.1	1488356	1488791	.	436	10	30	15	11	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
NA_peak_1103	Tb927_03_v5.1	1490449	1491630	.	1182	164	331	293	169	4	1	1	1	6	3	3	8	6	0	1	9	6	0	1	4
NA_peak_1104	Tb927_03_v5.1	1495909	1496291	.	383	7	188	96	62	0	0	0	0	1	4	3	0	0	5	0	0	0	2	0	0
NA_peak_1105	Tb927_03_v5.1	1498384	1499408	.	1025	2881	7451	5626	3020	51	57	49	59	183	70	78	118	146	13	20	127	56	43	49	49
NA_peak_1106	Tb927_03_v5.1	1500605	1501542	.	938	576	767	830	1212	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
NA_peak_1107	Tb927_03_v5.1	1501723	1502114	.	392	390	386	358	636	0	7	16	6	0	0	23	3	0	0	20	0	0	0	39	6
NA_peak_1108	Tb927_03_v5.1	1506622	1508755	.	2134	2278	4878	5292	4932	22	23	10	12	67	27	33	46	46	30	31	43	55	24	32	48
