contig	start	end	peak_id	status	new_start	new_end
Tb927_05_v5.1	1686738	1687261	NA_peak_1901	R		
Tb927_05_v5.1	1687372	1687805	NA_peak_1902	R		
Tb927_05_v5.1	1688746	1689255	NA_peak_1903	R		
Tb927_05_v5.1	1689585	1690280	NA_peak_1904	R		
Tb927_05_v5.1	1694548	1694942	NA_peak_1905	R		
Tb927_05_v5.1	1696051	1696674	NA_peak_1906	R		
Tb927_05_v5.1	1697011	1697690	NA_peak_1907	R		
Tb927_05_v5.1	1706274	1706922	NA_peak_1908	R		
Tb927_05_v5.1	1709205	1710276	NA_peak_1909	R		
Tb927_05_v5.1	1710765	1711290	NA_peak_1910	R		
Tb927_05_v5.1	1715578	1715941	NA_peak_1911	R		
Tb927_05_v5.1	1722313	1722637	NA_peak_1912	R		
Tb927_05_v5.1	1726047	1726380	NA_peak_1913	R		
Tb927_05_v5.1	1727897	1728523	NA_peak_1914	R		
Tb927_05_v5.1	1728902	1729250	NA_peak_1915	R		
Tb927_05_v5.1	1744431	1744865	NA_peak_1916	R		
Tb927_05_v5.1	1750080	1750418	NA_peak_1917	R		
Tb927_05_v5.1	1750990	1751641	NA_peak_1918	R		
Tb927_05_v5.1	1751842	1752614	NA_peak_1919	R		
Tb927_05_v5.1	1758906	1759223	NA_peak_1920	R		
Tb927_05_v5.1	1760494	1760911	NA_peak_1921	R		
Tb927_05_v5.1	1762015	1763236	NA_peak_1922	R		
Tb927_05_v5.1	1764079	1764575	NA_peak_1923	R		
Tb927_05_v5.1	1769537	1769863	NA_peak_1924	R		
Tb927_05_v5.1	1771666	1771989	NA_peak_1925	R		
Tb927_05_v5.1	1774680	1775053	NA_peak_1926	R		
Tb927_05_v5.1	1783749	1784129	NA_peak_1927	R		
Tb927_05_v5.1	1786769	1787950	NA_peak_1928	R		
Tb927_05_v5.1	1796783	1797129	NA_peak_1929	R		
Tb927_05_v5.1	1800332	1801465	NA_peak_1930	R		
Tb927_06_v5.1	871	1443	NA_peak_1931	R		
Tb927_06_v5.1	1450	1841	NA_peak_1932	R		
Tb927_06_v5.1	1973	2643	NA_peak_1933	R		
Tb927_06_v5.1	2919	3390	NA_peak_1934	R		
Tb927_06_v5.1	5521	6908	NA_peak_1935	R		
Tb927_06_v5.1	8359	9117	NA_peak_1936	R		
Tb927_06_v5.1	9220	10115	NA_peak_1937	R		
Tb927_06_v5.1	11215	11681	NA_peak_1938	R		
Tb927_06_v5.1	11749	12727	NA_peak_1939	R		
Tb927_06_v5.1	13777	15114	NA_peak_1940	G	13667	15114
Tb927_06_v5.1	16506	17163	NA_peak_1941	G		
Tb927_06_v5.1	17421	18127	NA_peak_1942	G		
Tb927_06_v5.1	18836	19642	NA_peak_1943	G		
Tb927_06_v5.1	20065	21386	NA_peak_1944	G		
Tb927_06_v5.1	23619	24018	NA_peak_1945	G	23274	25661
Tb927_06_v5.1	25239	25546	NA_peak_1946	G		
Tb927_06_v5.1	27232	27870	NA_peak_1947	G		
Tb927_06_v5.1	28410	29721	NA_peak_1948	G		
Tb927_06_v5.1	31638	33211	NA_peak_1949	G		
Tb927_06_v5.1	41453	41890	NA_peak_1950	G		
Tb927_06_v5.1	44382	44802	NA_peak_1951	G		
Tb927_06_v5.1	45116	46490	NA_peak_1952	G		
Tb927_06_v5.1	48290	48806	NA_peak_1953	G		
Tb927_06_v5.1	49006	49655	NA_peak_1954	G		
Tb927_06_v5.1	49672	50156	NA_peak_1955	G		
Tb927_06_v5.1	50681	51156	NA_peak_1956	G		
Tb927_06_v5.1	52272	53384	NA_peak_1957	G		
Tb927_06_v5.1	54524	54867	NA_peak_1958	G		
Tb927_06_v5.1	55777	56922	NA_peak_1959	G		
Tb927_06_v5.1	56948	57388	NA_peak_1960	G		
Tb927_06_v5.1	65312	66007	NA_peak_1961	G		
Tb927_06_v5.1	66938	68482	NA_peak_1962	G		
Tb927_06_v5.1	69666	70452	NA_peak_1963	G		
Tb927_06_v5.1	70490	71350	NA_peak_1964	G		
Tb927_06_v5.1	72891	73919	NA_peak_1965	G		
Tb927_06_v5.1	81277	81871	NA_peak_1966	G		
Tb927_06_v5.1	85420	85879	NA_peak_1967	G		
Tb927_06_v5.1	87117	87774	NA_peak_1968	G		
Tb927_06_v5.1	89062	89739	NA_peak_1969	G	89066	91244
Tb927_06_v5.1	89820	90509	NA_peak_1970	G		
Tb927_06_v5.1	90801	91264	NA_peak_1971	G		
Tb927_06_v5.1	92274	92696	NA_peak_1972	G		
Tb927_06_v5.1	95491	97719	NA_peak_1973	G		
Tb927_06_v5.1	98548	100357	NA_peak_1974	G		
Tb927_06_v5.1	104435	105180	NA_peak_1975	G		
Tb927_06_v5.1	113184	115463	NA_peak_1976	G		
Tb927_06_v5.1	118156	118556	NA_peak_1977	G		
Tb927_06_v5.1	119569	119975	NA_peak_1978	G	119573	121756
Tb927_06_v5.1	120391	121008	NA_peak_1979	R		
Tb927_06_v5.1	121014	121773	NA_peak_1980	R		
Tb927_06_v5.1	129653	129995	NA_peak_1981	G		
Tb927_06_v5.1	130953	133122	NA_peak_1982	G		
Tb927_06_v5.1	140732	141441	NA_peak_1983	G		
Tb927_06_v5.1	145198	145517	NA_peak_1984	G		
Tb927_06_v5.1	149752	150064	NA_peak_1985	G		
Tb927_06_v5.1	151007	151461	NA_peak_1986	G		
Tb927_06_v5.1	153315	154214	NA_peak_1987	G		
Tb927_06_v5.1	159106	161048	NA_peak_1988	G		
Tb927_06_v5.1	162208	162661	NA_peak_1989	G		
Tb927_06_v5.1	164589	165440	NA_peak_1990	G		
Tb927_06_v5.1	165626	165964	NA_peak_1991	G		
Tb927_06_v5.1	170593	171512	NA_peak_1992	G		
Tb927_06_v5.1	171753	172417	NA_peak_1993	G		
Tb927_06_v5.1	180073	180736	NA_peak_1994	G		
Tb927_06_v5.1	182669	183007	NA_peak_1995	G		
Tb927_06_v5.1	183145	184131	NA_peak_1996	G		
Tb927_06_v5.1	194015	195533	NA_peak_1997	G		
Tb927_06_v5.1	197316	198568	NA_peak_1998	G		198661
Tb927_06_v5.1	198959	200185	NA_peak_1999	G		
Tb927_06_v5.1	200201	200673	NA_peak_2000	G		
Tb927_06_v5.1	202883	203464	NA_peak_2001	G		
Tb927_06_v5.1	203480	204470	NA_peak_2002	G	203485	204435
Tb927_06_v5.1	206000	207181	NA_peak_2003	G		
Tb927_06_v5.1	209854	210774	NA_peak_2004	G		
Tb927_06_v5.1	212209	213577	NA_peak_2005	G		
Tb927_06_v5.1	214017	214379	NA_peak_2006	G		
Tb927_06_v5.1	215431	215772	NA_peak_2007	G	215435	216351
Tb927_06_v5.1	217273	218191	NA_peak_2008	G	217277	218340
Tb927_06_v5.1	219694	220985	NA_peak_2009	G	220235	221070
Tb927_06_v5.1	221424	221782	NA_peak_2010	G		
Tb927_06_v5.1	222838	223186	NA_peak_2011	G	222842	223758
Tb927_06_v5.1	224680	225739	NA_peak_2012	G		
Tb927_06_v5.1	228456	229037	NA_peak_2013	G		
Tb927_06_v5.1	229043	229477	NA_peak_2014	G	228871	229703
Tb927_06_v5.1	230057	230602	NA_peak_2015	G		
Tb927_06_v5.1	231502	232259	NA_peak_2016	G		
Tb927_06_v5.1	240031	240913	NA_peak_2017	G		
Tb927_06_v5.1	246191	246491	NA_peak_2018	G	246040	248146
Tb927_06_v5.1	256584	257426	NA_peak_2019	G		
Tb927_06_v5.1	257437	257809	NA_peak_2020	G		
Tb927_06_v5.1	260567	260992	NA_peak_2021	G		
Tb927_06_v5.1	279012	279734	NA_peak_2022	G	278840	279875
Tb927_06_v5.1	299893	300977	NA_peak_2023	G		
Tb927_06_v5.1	301166	302593	NA_peak_2024	G		
Tb927_06_v5.1	304804	305925	NA_peak_2025	G		
Tb927_06_v5.1	307313	309351	NA_peak_2026	G	307282	309329
Tb927_06_v5.1	310788	311993	NA_peak_2027	G		
Tb927_06_v5.1	317017	317655	NA_peak_2028	G		
Tb927_06_v5.1	318017	318340	NA_peak_2029	G		
Tb927_06_v5.1	318775	319229	NA_peak_2030	G		
Tb927_06_v5.1	319388	319751	NA_peak_2031	G		
Tb927_06_v5.1	321776	322539	NA_peak_2032	G		
Tb927_06_v5.1	323596	324106	NA_peak_2033	G		
Tb927_06_v5.1	324212	324921	NA_peak_2034	G	324152	324926
Tb927_06_v5.1	326530	327375	NA_peak_2035	G		
Tb927_06_v5.1	328345	328683	NA_peak_2036	G		
Tb927_06_v5.1	328933	329668	NA_peak_2037	G	328906	329680
Tb927_06_v5.1	331284	332494	NA_peak_2038	G		
Tb927_06_v5.1	333661	334397	NA_peak_2039	G	333660	334434
Tb927_06_v5.1	336044	336900	NA_peak_2040	G		
Tb927_06_v5.1	339203	340015	NA_peak_2041	G	338419	340039
Tb927_06_v5.1	347999	348816	NA_peak_2042	G		
Tb927_06_v5.1	353095	353960	NA_peak_2043	G		
Tb927_06_v5.1	362099	362949	NA_peak_2044	G	362103	363753
Tb927_06_v5.1	362970	363753	NA_peak_2045	R		
Tb927_06_v5.1	364963	367232	NA_peak_2046	G	364967	367062
Tb927_06_v5.1	377250	378282	NA_peak_2047	G	377254	378344
Tb927_06_v5.1	379624	380451	NA_peak_2048	G	379205	380452
Tb927_06_v5.1	384182	384817	NA_peak_2049	G	382998	384876
Tb927_06_v5.1	385014	385323	NA_peak_2050	G	384879	385906
Tb927_06_v5.1	385426	385795	NA_peak_2051	R		
Tb927_06_v5.1	386821	387798	NA_peak_2052	G	386819	389537
Tb927_06_v5.1	388315	389474	NA_peak_2053	R		
Tb927_06_v5.1	391981	393488	NA_peak_2054	G		
Tb927_06_v5.1	394636	395340	NA_peak_2055	G		
Tb927_06_v5.1	400772	402733	NA_peak_2056	G	400702	402787
Tb927_06_v5.1	423621	423924	NA_peak_2057	G	423353	424850
Tb927_06_v5.1	424952	425939	NA_peak_2058	G		
Tb927_06_v5.1	438196	439494	NA_peak_2059	G	438200	439497
Tb927_06_v5.1	447240	447653	NA_peak_2060	G	446914	449200
Tb927_06_v5.1	447818	449158	NA_peak_2061	G	447822	449022
Tb927_06_v5.1	456683	459057	NA_peak_2062	G	456669	459074
Tb927_06_v5.1	460836	461592	NA_peak_2063	G	460820	461857
Tb927_06_v5.1	462422	463478	NA_peak_2064	G	462408	463556
Tb927_06_v5.1	465758	466707	NA_peak_2065	G		466682
Tb927_06_v5.1	468649	470094	NA_peak_2066	G	468653	470097
Tb927_06_v5.1	477741	478273	NA_peak_2067	G		
Tb927_06_v5.1	479955	480275	NA_peak_2068	G		
Tb927_06_v5.1	486061	486820	NA_peak_2069	G	485685	486865
Tb927_06_v5.1	486864	487716	NA_peak_2070	G	486868	
Tb927_06_v5.1	491277	492056	NA_peak_2071	R		
Tb927_06_v5.1	499117	499662	NA_peak_2072	R		
Tb927_06_v5.1	503015	503549	NA_peak_2073	R		
Tb927_06_v5.1	514511	516839	NA_peak_2074	G	514515	515705
Tb927_06_v5.1	527345	528289	NA_peak_2075	G	527349	528304
Tb927_06_v5.1	529016	529610	NA_peak_2076	G		
Tb927_06_v5.1	535265	536297	NA_peak_2077	G	535147	536331
Tb927_06_v5.1	545956	546841	NA_peak_2078	G	545955	546880
Tb927_06_v5.1	553443	553828	NA_peak_2079	G	552975	555113
Tb927_06_v5.1	553835	555084	NA_peak_2080	G		
Tb927_06_v5.1	564530	565427	NA_peak_2081	G		
Tb927_06_v5.1	567127	567633	NA_peak_2082	G	566494	568566
Tb927_06_v5.1	575009	575312	NA_peak_2083	G	574371	575472
Tb927_06_v5.1	580813	581250	NA_peak_2084	G	580563	581470
Tb927_06_v5.1	583590	584985	NA_peak_2085	G	583233	585044
Tb927_06_v5.1	583590	584985	NA_peak_2085.2	G	584004	584960
Tb927_06_v5.1	605484	606174	NA_peak_2086	G		
Tb927_06_v5.1	614472	614822	NA_peak_2087	G		
Tb927_06_v5.1	615545	615850	NA_peak_2088	G		
Tb927_06_v5.1	618920	620237	NA_peak_2089	G	618767	620208
Tb927_06_v5.1	625143	626059	NA_peak_2090	G	625407	626171
Tb927_06_v5.1	632899	633198	NA_peak_2091	G	632893	634850
Tb927_06_v5.1	633223	634522	NA_peak_2092	R		
Tb927_06_v5.1	639443	639848	NA_peak_2093	G		
Tb927_06_v5.1	641461	643710	NA_peak_2094	G	641347	643652
Tb927_06_v5.1	644836	645776	NA_peak_2095	G	644840	646216
Tb927_06_v5.1	645826	646196	NA_peak_2096	R		
Tb927_06_v5.1	647046	648687	NA_peak_2097	G	647054	648695
Tb927_06_v5.1	647046	648687	NA_peak_2097.2	G	647627	648695
Tb927_06_v5.1	656744	657416	NA_peak_2098	G		
Tb927_06_v5.1	666395	667073	NA_peak_2099	G	666270	667874
Tb927_06_v5.1	666395	667073	NA_peak_2099.2	G	665513	667874
Tb927_06_v5.1	675474	675957	NA_peak_2100	G	675447	676898
Tb927_06_v5.1	676474	676912	NA_peak_2101	G	675444	677599
Tb927_06_v5.1	692094	694264	NA_peak_2102	G		
Tb927_06_v5.1	696255	697715	NA_peak_2103	G		697689
Tb927_06_v5.1	700326	701237	NA_peak_2104	G		
Tb927_06_v5.1	706768	708356	NA_peak_2105	G	706772	708330
Tb927_06_v5.1	717228	718322	NA_peak_2106	G	717233	718308
Tb927_06_v5.1	726120	727182	NA_peak_2107	G	726079	727174
Tb927_06_v5.1	739092	739697	NA_peak_2108	G	738812	739711
Tb927_06_v5.1	743930	745614	NA_peak_2109	G	743919	745636
Tb927_06_v5.1	749687	750497	NA_peak_2110	G	749451	750468
Tb927_06_v5.1	752113	752962	NA_peak_2111	G		
Tb927_06_v5.1	753431	753881	NA_peak_2112	G		
Tb927_06_v5.1	759037	759933	NA_peak_2113	G	758890	759936
Tb927_06_v5.1	769443	770515	NA_peak_2114	G	769154	770490
Tb927_06_v5.1	779812	780310	NA_peak_2115	G		
Tb927_06_v5.1	780946	781456	NA_peak_2116	G		
Tb927_06_v5.1	783512	784716	NA_peak_2117	G		
Tb927_06_v5.1	785233	785938	NA_peak_2118	G		
Tb927_06_v5.1	788192	789421	NA_peak_2119	G	788163	789485
Tb927_06_v5.1	791543	792477	NA_peak_2120	G	791547	792455
Tb927_06_v5.1	803573	803915	NA_peak_2121	G		
Tb927_06_v5.1	819654	822319	NA_peak_2122	G		
Tb927_06_v5.1	822540	824129	NA_peak_2123	G	822544	824095
Tb927_06_v5.1	825005	826755	NA_peak_2124	G	825009	826000
Tb927_06_v5.1	828705	829660	NA_peak_2125	G		
Tb927_06_v5.1	834880	835190	NA_peak_2126	G	833884	835197
Tb927_06_v5.1	840004	841094	NA_peak_2127	G		
Tb927_06_v5.1	843032	844431	NA_peak_2128	G	843034	844543
Tb927_06_v5.1	845237	847045	NA_peak_2129	G	845193	847119
Tb927_06_v5.1	847477	848164	NA_peak_2130	G	847356	848665
Tb927_06_v5.1	848234	848638	NA_peak_2131	G		
Tb927_06_v5.1	861411	863422	NA_peak_2132	G	861408	863434
Tb927_06_v5.1	867381	869213	NA_peak_2133	G		869559
Tb927_06_v5.1	875928	877373	NA_peak_2134	G	875867	877450
Tb927_06_v5.1	891992	892590	NA_peak_2135	G	890900	892684
Tb927_06_v5.1	898526	900137	NA_peak_2136	G	898495	
Tb927_06_v5.1	907637	909033	NA_peak_2137	G	907641	909691
Tb927_06_v5.1	911558	912634	NA_peak_2138	G		
Tb927_06_v5.1	914474	915637	NA_peak_2139	G		
Tb927_06_v5.1	927137	928391	NA_peak_2140	G		928357
Tb927_06_v5.1	928427	928803	NA_peak_2141	G	928360	928906
Tb927_06_v5.1	933672	935000	NA_peak_2142	G		
Tb927_06_v5.1	935642	937287	NA_peak_2143	G		
Tb927_06_v5.1	949585	950632	NA_peak_2144	G		
Tb927_06_v5.1	958896	959261	NA_peak_2145	G	958900	959990
Tb927_06_v5.1	959273	959618	NA_peak_2146	R		
Tb927_06_v5.1	959632	960097	NA_peak_2147	R		
Tb927_06_v5.1	962787	963768	NA_peak_2148	G	962791	963719
Tb927_06_v5.1	968494	969507	NA_peak_2149	G	971102	972604
Tb927_06_v5.1	971112	972601	NA_peak_2150	G		
Tb927_06_v5.1	974457	975361	NA_peak_2151	G	974465	975438
Tb927_06_v5.1	976498	978061	NA_peak_2152	G		
Tb927_06_v5.1	985653	986484	NA_peak_2153	G		
Tb927_06_v5.1	989254	990013	NA_peak_2154	G		
Tb927_06_v5.1	991096	991750	NA_peak_2155	G		
Tb927_06_v5.1	995527	996175	NA_peak_2156	G		
Tb927_06_v5.1	998995	999522	NA_peak_2157	G		
Tb927_06_v5.1	1001706	1002306	NA_peak_2158	G		
Tb927_06_v5.1	1003320	1003824	NA_peak_2159	G		
Tb927_06_v5.1	1011032	1011884	NA_peak_2160	G	1011017	
Tb927_06_v5.1	1015815	1017277	NA_peak_2161	G	1015819	1017243
Tb927_06_v5.1	1024395	1024774	NA_peak_2162	R		
Tb927_06_v5.1	1025414	1025760	NA_peak_2163	G	1024925	1025840
Tb927_06_v5.1	1030364	1031311	NA_peak_2164	G	1030121	1031408
Tb927_06_v5.1	1033434	1034826	NA_peak_2165	G	1033438	1034777
Tb927_06_v5.1	1045930	1047185	NA_peak_2166	G		
Tb927_06_v5.1	1047554	1048325	NA_peak_2167	G	1047560	1048287
Tb927_06_v5.1	1050402	1050865	NA_peak_2168	G	1049953	1051386
Tb927_06_v5.1	1057734	1058271	NA_peak_2169	G		
Tb927_06_v5.1	1060532	1061519	NA_peak_2170	G	1060500	1061874
Tb927_06_v5.1	1067750	1068642	NA_peak_2171	G	1067758	1068653
Tb927_06_v5.1	1077642	1078327	NA_peak_2172	G	1077541	1078542
Tb927_06_v5.1	1090510	1090873	NA_peak_2173	G		
Tb927_06_v5.1	1093187	1093560	NA_peak_2174	G		
Tb927_06_v5.1	1097559	1098208	NA_peak_2175	G		
Tb927_06_v5.1	1102425	1103135	NA_peak_2176	G	1102426	1104049
Tb927_06_v5.1	1103330	1104047	NA_peak_2177	G		
Tb927_06_v5.1	1105893	1107248	NA_peak_2178	G		
Tb927_06_v5.1	1110528	1111475	NA_peak_2179	G	1110390	1111495
Tb927_06_v5.1	1113398	1113969	NA_peak_2180	G		
Tb927_06_v5.1	1115891	1116441	NA_peak_2181	G		
Tb927_06_v5.1	1126817	1127410	NA_peak_2182	G		
Tb927_06_v5.1	1129860	1130436	NA_peak_2183	G		
Tb927_06_v5.1	1136907	1137662	NA_peak_2184	G	1136909	1137767
Tb927_06_v5.1	1143458	1143893	NA_peak_2185	G	1143402	1145377
Tb927_06_v5.1	1144907	1145348	NA_peak_2186	R		
Tb927_06_v5.1	1146147	1147139	NA_peak_2187	G	1145563	1147141
Tb927_06_v5.1	1147622	1148077	NA_peak_2188	G	1147475	1148382
Tb927_06_v5.1	1151182	1151627	NA_peak_2189	G	1151164	1153393
Tb927_06_v5.1	1157507	1158787	NA_peak_2190	G	1157509	1159249
Tb927_06_v5.1	1168213	1168557	NA_peak_2191	G	1168074	1169582
Tb927_06_v5.1	1168752	1169380	NA_peak_2192	R		
Tb927_06_v5.1	1170006	1170368	NA_peak_2193	G		
Tb927_06_v5.1	1173818	1174340	NA_peak_2194	G	1172048	1174365
Tb927_06_v5.1	1178640	1178988	NA_peak_2195	G	1178503	1178950
Tb927_06_v5.1	1183908	1184950	NA_peak_2196	G	1183809	1184921
Tb927_06_v5.1	1195779	1196763	NA_peak_2197	G	1195737	1196735
Tb927_06_v5.1	1197262	1197639	NA_peak_2198	R		
Tb927_06_v5.1	1215662	1217066	NA_peak_2199	G	1215665	1217041
Tb927_06_v5.1	1233289	1235026	NA_peak_2200	G	1233293	1235014
Tb927_06_v5.1	1238266	1239385	NA_peak_2201	G	1237719	1239356
Tb927_06_v5.1	1239961	1241084	NA_peak_2202	G	1239949	1241100
Tb927_06_v5.1	1247866	1248185	NA_peak_2203	G	1247727	1249233
Tb927_06_v5.1	1248402	1249212	NA_peak_2204	R		
Tb927_06_v5.1	1249897	1250955	NA_peak_2205	G	1249826	1250977
Tb927_06_v5.1	1260367	1260754	NA_peak_2206	G	1259598	1260865
Tb927_06_v5.1	1266620	1267174	NA_peak_2207	G	1266545	1268394
Tb927_06_v5.1	1271386	1272157	NA_peak_2208	G	1271252	1272268
Tb927_06_v5.1	1275286	1276242	NA_peak_2209	G	1275151	1276225
Tb927_06_v5.1	1279155	1279696	NA_peak_2210	G		
Tb927_06_v5.1	1283906	1285008	NA_peak_2211	G		
Tb927_06_v5.1	1297747	1298475	NA_peak_2212	G	1297751	1299229
Tb927_06_v5.1	1298577	1299202	NA_peak_2213	R		
Tb927_06_v5.1	1299834	1301914	NA_peak_2214	G	1300037	1302111
Tb927_06_v5.1	1308532	1308841	NA_peak_2215	G		
Tb927_06_v5.1	1309817	1310275	NA_peak_2216	G	1309821	1310320
Tb927_06_v5.1	1318935	1319372	NA_peak_2217	G		
Tb927_06_v5.1	1321211	1322675	NA_peak_2218	G	1321215	1322707
Tb927_06_v5.1	1322706	1323112	NA_peak_2219	G		
Tb927_06_v5.1	1324123	1325557	NA_peak_2220	G	1324127	1325543
Tb927_06_v5.1	1327363	1328374	NA_peak_2221	G	1327367	1328339
Tb927_06_v5.1	1329003	1329553	NA_peak_2222	G		
Tb927_06_v5.1	1334271	1334998	NA_peak_2223	G		
Tb927_06_v5.1	1342003	1343462	NA_peak_2224	G		
Tb927_06_v5.1	1363609	1364113	NA_peak_2225	G	1363561	1364170
Tb927_06_v5.1	1379856	1381167	NA_peak_2226	G	1379860	1381164
Tb927_06_v5.1	1390951	1391854	NA_peak_2227	G		
Tb927_06_v5.1	1396239	1396619	NA_peak_2228	G		
Tb927_06_v5.1	1406717	1409055	NA_peak_2229	G		
Tb927_06_v5.1	1412400	1413554	NA_peak_2230	G	1412404	1413568
Tb927_06_v5.1	1414088	1415923	NA_peak_2231	R		
Tb927_06_v5.1	1418985	1419476	NA_peak_2232	R		
Tb927_06_v5.1	1419581	1419998	NA_peak_2233	R		
Tb927_06_v5.1	1420141	1421808	NA_peak_2234	R		
Tb927_06_v5.1	1423272	1424404	NA_peak_2235	R		
Tb927_06_v5.1	1425046	1425549	NA_peak_2236	R		
Tb927_06_v5.1	1426244	1426817	NA_peak_2237	R		
Tb927_06_v5.1	1429252	1430835	NA_peak_2238	R		
Tb927_06_v5.1	1431938	1432555	NA_peak_2239	R		
Tb927_06_v5.1	1432632	1433002	NA_peak_2240	R		
Tb927_06_v5.1	1435001	1435447	NA_peak_2241	R		
Tb927_06_v5.1	1449175	1450375	NA_peak_2242	R		
Tb927_06_v5.1	1453094	1453902	NA_peak_2243	R		
Tb927_06_v5.1	1456667	1457499	NA_peak_2244	R		
Tb927_06_v5.1	1461566	1462107	NA_peak_2245	R		
Tb927_06_v5.1	1462367	1462901	NA_peak_2246	R		
Tb927_06_v5.1	1464298	1464845	NA_peak_2247	R		
Tb927_06_v5.1	1466196	1466988	NA_peak_2248	R		
Tb927_06_v5.1	1467041	1467724	NA_peak_2249	R		
Tb927_06_v5.1	1469647	1470435	NA_peak_2250	R		
Tb927_06_v5.1	1471223	1471654	NA_peak_2251	R		
Tb927_06_v5.1	1473701	1474150	NA_peak_2252	R		
Tb927_06_v5.1	1474453	1475129	NA_peak_2253	R		
Tb927_06_v5.1	1476460	1477279	NA_peak_2254	R		
Tb927_06_v5.1	1484398	1484877	NA_peak_2255	R		
Tb927_06_v5.1	1485217	1485517	NA_peak_2256	R		
Tb927_06_v5.1	1486504	1487055	NA_peak_2257	R		
Tb927_06_v5.1	1487301	1488087	NA_peak_2258	R		
Tb927_06_v5.1	1491480	1491957	NA_peak_2259	R		
Tb927_06_v5.1	1494917	1495245	NA_peak_2260	R		
Tb927_06_v5.1	1496487	1496900	NA_peak_2261	R		
Tb927_06_v5.1	1502578	1503479	NA_peak_2262	R		
Tb927_06_v5.1	1506628	1507310	NA_peak_2263	R		
Tb927_06_v5.1	1508710	1509134	NA_peak_2264	R		
Tb927_06_v5.1	1510716	1511023	NA_peak_2265	R		
Tb927_06_v5.1	1511164	1511816	NA_peak_2266	R		
Tb927_06_v5.1	1516373	1516789	NA_peak_2267	R		
Tb927_06_v5.1	1518580	1519101	NA_peak_2268	R		
Tb927_06_v5.1	1519553	1520155	NA_peak_2269	R		
Tb927_06_v5.1	1535424	1535728	NA_peak_2270	R		
Tb927_06_v5.1	1537452	1539553	NA_peak_2271	R		
Tb927_06_v5.1	1540502	1541740	NA_peak_2272	R		
Tb927_06_v5.1	1542853	1543175	NA_peak_2273	R		
Tb927_06_v5.1	1543912	1544718	NA_peak_2274	R		
Tb927_06_v5.1	1545377	1545864	NA_peak_2275	R		
Tb927_06_v5.1	1547266	1547909	NA_peak_2276	R		
Tb927_06_v5.1	1548334	1548800	NA_peak_2277	R		
Tb927_06_v5.1	1549717	1550133	NA_peak_2278	R		
Tb927_06_v5.1	1559716	1560124	NA_peak_2279	R		
Tb927_06_v5.1	1566017	1566470	NA_peak_2280	R		
Tb927_06_v5.1	1568700	1569171	NA_peak_2281	R		
Tb927_06_v5.1	1577542	1578173	NA_peak_2282	R		
Tb927_06_v5.1	1592281	1592954	NA_peak_2283	R		
Tb927_06_v5.1	1597381	1598630	NA_peak_2284	R		
Tb927_06_v5.1	1601829	1602375	NA_peak_2285	R		
Tb927_06_v5.1	1602663	1603037	NA_peak_2286	R		
Tb927_06_v5.1	1605292	1605984	NA_peak_2287	R		
Tb927_06_v5.1	1606067	1606465	NA_peak_2288	R		
Tb927_06_v5.1	1611481	1612002	NA_peak_2289	R		
Tb927_06_v5.1	1613092	1614628	NA_peak_2290	R		
Tb927_06_v5.1	1615743	1616578	NA_peak_2291	R		
Tb927_06_v5.1	1618392	1618892	NA_peak_2292	R		
Tb927_07_v5.1	115	454	NA_peak_2293	R		
Tb927_07_v5.1	842	1349	NA_peak_2294	R		
Tb927_07_v5.1	2567	3133	NA_peak_2295	R		
Tb927_07_v5.1	3375	4166	NA_peak_2296	R		
Tb927_07_v5.1	6195	7741	NA_peak_2297	R		
Tb927_07_v5.1	8639	10372	NA_peak_2298	R		
Tb927_07_v5.1	15660	16388	NA_peak_2299	R		
Tb927_07_v5.1	16853	18580	NA_peak_2300	R		
Tb927_07_v5.1	19634	21754	NA_peak_2301	R		
Tb927_07_v5.1	31078	31386	NA_peak_2302	R		
Tb927_07_v5.1	33000	33303	NA_peak_2303	R		
Tb927_07_v5.1	35259	36055	NA_peak_2304	R		
Tb927_07_v5.1	38119	39977	NA_peak_2305	G	38083	40000
Tb927_07_v5.1	40598	41839	NA_peak_2306	G	40600	41801
Tb927_07_v5.1	47021	47345	NA_peak_2307	R		
Tb927_07_v5.1	47375	47999	NA_peak_2308	G	47379	48373
Tb927_07_v5.1	58161	59928	NA_peak_2309	G	58187	59831
Tb927_07_v5.1	62788	63112	NA_peak_2310	G	62651	63573
Tb927_07_v5.1	63212	63666	NA_peak_2311	G		
Tb927_07_v5.1	65060	65620	NA_peak_2312	R		
Tb927_07_v5.1	67690	68020	NA_peak_2313	R		
Tb927_07_v5.1	68743	69107	NA_peak_2314	R		
Tb927_07_v5.1	71394	71748	NA_peak_2315	R		
Tb927_07_v5.1	74312	74808	NA_peak_2316	R		
Tb927_07_v5.1	77231	77579	NA_peak_2317	R		
Tb927_07_v5.1	80850	81836	NA_peak_2318	G		
Tb927_07_v5.1	82498	83788	NA_peak_2319	G	82503	83784
Tb927_07_v5.1	90083	92205	NA_peak_2320	G	90070	92185
Tb927_07_v5.1	99340	100777	NA_peak_2321	G	99343	100855
Tb927_07_v5.1	101500	102208	NA_peak_2322	G	101403	102319
Tb927_07_v5.1	102978	104310	NA_peak_2323	G	102905	104377
Tb927_07_v5.1	105627	107242	NA_peak_2324	G		
Tb927_07_v5.1	110313	111510	NA_peak_2325	G	110305	111511
Tb927_07_v5.1	119472	120266	NA_peak_2326	G		
