# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "16" "-F" "SAF" "-a" "G.SAF" "-o" "G_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_06/res4/BSF_06/BSF_06_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_07/res4/BSF_07/BSF_07_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_08/res4/BSF_08/BSF_08_sorted_RR.bam
NA_peak_3431_G_Tb927.9.2450	Tb927_09_v5.1	525185	526112	.	928	1425	2	25	5	9844	7850	9497	20	60	48	10	0	0	0	0	0	0	0	4	0	0	0	0	5	236	284	5	12	179	221	7	17	232	280	5
NA_peak_3451_G_Tb927.9.2550	Tb927_09_v5.1	562625	564114	.	1490	1263	465	326	80	3812	3312	2958	6	34	33	9	8	2	2	1	2	10	4	0	2	1	1	0	39	29	28	47	26	41	34	22	42	25	25	36
NA_peak_3452_G_Tb927.9.2590	Tb927_09_v5.1	570949	572419	.	1471	5189	4667	1006	226	13350	8290	10732	121	27	27	95	29	107	95	27	1	30	31	3	5	2	2	1	223	74	85	171	147	18	37	116	229	9	27	175
NA_peak_3453_G_Tb927.9.2700	Tb927_09_v5.1	591413	593294	.	1882	5449	256	197	86	7173	6712	4909	185	19	0	42	3	0	0	1	18	0	0	0	2	0	0	1	170	72	4	13	160	73	1	15	119	83	3	3
NA_peak_3454_R_Tb927.9.2700	Tb927_09_v5.1	592318	593283	.	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3455_G_Tb927.9.2730	Tb927_09_v5.1	594751	597251	.	2501	4176	1163	719	457	4159	3402	5044	92	25	21	110	23	4	8	18	24	1	3	17	12	0	1	11	44	33	28	49	51	12	13	76	75	16	31	103
NA_peak_3457_R_Tb927.9.2760	Tb927_09_v5.1	602731	603883	.	1153	690	75	28	9	849	644	768	3	31	24	2	1	0	0	1	0	0	0	1	0	0	0	0	2	22	13	2	5	7	8	2	12	7	8	2
NA_peak_3458_R_Tb927.9.2860	Tb927_09_v5.1	608985	609530	.	546	590	19	20	24	700	852	787	10	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	13	0	0	6	9	0	0	10	8	0	0
NA_peak_3459_R_Tb927.9.2811	Tb927_09_v5.1	612046	613105	.	1060	1437	85	97	83	1690	1887	1851	10	13	2	11	0	0	0	0	1	0	0	0	1	0	0	0	5	5	0	5	7	12	2	1	9	7	3	13
NA_peak_3461_R_Tb927.9.2815	Tb927_09_v5.1	614448	614895	.	448	240	57	49	68	562	599	737	0	0	2	6	0	0	0	1	0	0	0	2	0	0	0	2	0	0	2	7	0	0	1	16	0	0	6	9
NA_peak_3462_R_Tb927.9.2815	Tb927_09_v5.1	615149	615446	.	298	426	20	13	24	511	643	568	10	8	2	0	0	0	0	0	0	0	0	0	2	0	0	0	8	15	0	0	4	7	0	0	11	4	0	0
NA_peak_3464_R_Tb927.9.2840	Tb927_09_v5.1	618223	618455	.	233	367	4	11	16	326	417	401	8	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	4	0	0	8	7	0	0	9	8	0	0
NA_peak_3465_R_Tb927.9.2845	Tb927_09_v5.1	620574	620903	.	330	175	41	45	51	442	459	590	0	0	5	8	0	0	1	0	0	0	1	4	0	0	1	4	0	0	7	21	0	0	4	18	0	0	4	28
NA_peak_3466_R_Tb927.9.2845	Tb927_09_v5.1	621142	621486	.	345	491	17	16	16	603	745	719	9	6	1	2	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	0	4	12	0	5	8	7	0	4
NA_peak_3469_R_Tb927.9.2853	Tb927_09_v5.1	624206	624493	.	288	306	49	60	62	315	359	378	7	5	0	0	1	1	0	0	1	0	0	0	1	0	0	0	3	6	0	0	6	8	0	0	3	5	1	0
NA_peak_3470_R_Tb927.9.2855	Tb927_09_v5.1	625591	626866	.	1276	774	79	86	101	1182	1133	1787	0	2	14	6	0	0	1	0	0	0	1	2	0	0	1	2	1	0	3	16	2	0	1	23	0	0	4	30
NA_peak_3471_R_Tb927.9.2855	Tb927_09_v5.1	627310	627561	.	252	364	9	17	8	432	481	511	7	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	0	0	8	14	0	0	8	4	0	0
NA_peak_3474_R_Tb927.9.2861	Tb927_09_v5.1	630473	630722	.	250	370	37	22	32	336	381	398	13	4	1	0	2	1	0	0	0	0	0	0	0	0	0	0	5	3	0	0	5	7	0	0	6	6	0	0
NA_peak_3476_R_Tb927.9.2865	Tb927_09_v5.1	633368	633663	.	296	331	17	18	6	369	468	454	4	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0	0	4	5	0	0	3	7	0	0
NA_peak_3478_R_Tb927.9.2871	Tb927_09_v5.1	636413	636712	.	300	537	24	15	23	604	791	776	9	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	7	0	0	9	10	0	1	13	7	0	0
NA_peak_3479_R_Tb927.9.2875	Tb927_09_v5.1	639399	639736	.	338	484	17	23	17	546	692	662	9	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	8	8	0	0	7	9	0	0	8	7	0	0
NA_peak_3482_R_Tb927.9.2881	Tb927_09_v5.1	642582	642879	.	298	560	19	23	22	624	763	695	5	12	1	0	0	0	0	0	0	0	0	0	1	0	0	0	6	10	0	0	10	9	0	0	13	10	0	0
NA_peak_3483_R_Tb927.9.2885	Tb927_09_v5.1	645700	645944	.	245	1211	65	69	70	1309	1543	1577	3	12	1	33	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	1	0	0	2	2	1	3
NA_peak_3484_R_Tb927.9.2891	Tb927_09_v5.1	650037	650273	.	237	2532	210	208	238	3130	3591	3213	25	23	14	18	0	4	0	0	0	0	0	0	6	0	0	0	6	14	0	1	10	9	1	1	12	4	4	3
NA_peak_3486_G_Tb927.9.2940	Tb927_09_v5.1	663430	664647	.	1218	1010	115	8	42	2967	1743	2010	9	3	10	46	1	1	1	0	0	0	0	0	0	0	0	0	7	27	78	6	12	8	33	12	10	33	38	5
NA_peak_3487_G_Tb927.9.3010	Tb927_09_v5.1	670360	671932	.	1573	1219	2208	1420	598	1904	1565	1142	17	12	6	4	9	45	7	0	8	29	9	1	1	19	0	0	36	2	0	10	46	2	0	7	24	2	0	3
NA_peak_3488_R_Tb927.9.3010	Tb927_09_v5.1	671571	671822	.	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3489_G_Tb927.9.3080	Tb927_09_v5.1	673376	674125	.	750	638	808	383	82	1022	813	747	0	40	44	0	1	46	29	0	0	18	23	0	0	8	0	0	5	59	47	0	1	51	45	0	5	43	45	1
NA_peak_3490_G_Tb927.9.3120	Tb927_09_v5.1	676509	677883	.	1375	871	864	124	359	2269	781	1493	2	11	15	6	0	8	27	1	3	1	1	2	0	2	11	0	5	21	31	9	0	12	12	7	8	15	14	9
NA_peak_3491_R_Tb927.9.3120	Tb927_09_v5.1	678075	678608	.	534	79	26	8	10	380	190	262	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	1	6	0	1	1	9	0
NA_peak_3495_G_Tb927.9.3370	Tb927_09_v5.1	700398	701211	.	814	3862	88	8	3	7216	9729	7645	130	45	59	81	0	3	1	0	0	0	0	0	0	0	0	0	215	13	9	171	312	3	1	223	247	13	11	192
NA_peak_3496_G_Tb927.9.3390	Tb927_09_v5.1	701314	702848	.	1535	2676	269	82	91	3990	3015	4494	53	34	18	55	6	2	3	7	0	0	1	1	1	0	0	0	41	49	49	36	16	38	59	25	32	129	62	35
NA_peak_3499_G_Tb927.9.3410	Tb927_09_v5.1	707770	709851	.	2082	4390	1835	609	119	5459	3234	4040	65	69	67	37	44	4	6	22	13	1	2	7	1	1	1	1	50	60	33	40	13	42	35	5	16	61	47	7
NA_peak_3500_G_Tb927.9.3550	Tb927_09_v5.1	719132	720050	.	919	4392	11761	6250	1999	7503	2610	5776	79	53	70	87	257	41	66	199	130	13	30	120	50	0	0	53	116	88	101	98	1	55	63	3	2	125	162	0
NA_peak_3501_G_Tb927.9.3620	Tb927_09_v5.1	726673	729115	.	2443	4923	1121	364	193	9062	6308	7475	75	64	26	65	18	10	4	7	3	1	3	5	1	2	1	0	20	158	116	22	15	130	83	18	39	126	82	9
NA_peak_3502_G_Tb927.9.3670	Tb927_09_v5.1	734427	736507	.	2081	8503	1134	505	246	12191	9754	11185	203	52	61	81	13	0	0	5	11	1	0	0	1	0	0	0	88	106	154	65	71	76	129	56	103	94	120	71
NA_peak_3507_G_Tb927.9.3750	Tb927_09_v5.1	747367	748526	.	1160	10	9	6	6	234	305	362	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10	4	1	0	10	8	0	1	10	9	0
NA_peak_3508_G_Tb927.9.3780	Tb927_09_v5.1	751358	752095	.	738	5016	562	76	5	5425	3145	7806	170	133	142	90	0	41	38	1	0	0	0	5	0	0	0	1	146	102	101	106	78	72	74	54	231	142	127	176
NA_peak_3509_G_Tb927.9.3850	Tb927_09_v5.1	757235	758515	.	1281	583	425	60	51	958	522	601	7	4	16	7	2	8	2	7	2	0	1	0	2	0	0	1	3	10	25	3	1	8	13	4	7	18	19	3
NA_peak_3510_G_Tb927.9.3930	Tb927_09_v5.1	766882	768945	.	2064	9393	236	176	89	12246	10453	13042	171	48	82	151	1	3	3	3	5	0	2	0	0	0	0	3	130	70	120	91	100	58	102	59	187	62	134	115
NA_peak_3511_R_Tb927.9.3930	Tb927_09_v5.1	767903	768201	.	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3512_G_Tb927.9.4000	Tb927_09_v5.1	773369	775432	.	2064	10649	278	209	100	15491	13053	16133	168	86	14	74	1	0	0	0	5	2	0	0	0	0	0	0	91	96	28	99	74	92	37	82	126	94	27	133
NA_peak_3513_R_Tb927.9.4000	Tb927_09_v5.1	775072	775327	.	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3516_G_Tb927.9.4130	Tb927_09_v5.1	788995	790289	.	1295	24	118	255	282	159	145	34	0	0	0	0	2	3	1	5	10	0	2	4	12	1	0	8	1	5	4	0	0	2	3	4	1	1	0	0
NA_peak_3519_G_Tb927.9.4250	Tb927_09_v5.1	806078	806998	.	921	0	128	2	93	52	229	6	0	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3521_G_Tb927.9.4350	Tb927_09_v5.1	816969	817831	.	863	3921	1067	16	103	12606	8745	10432	4	184	157	5	0	58	39	0	0	0	2	0	0	0	0	0	11	317	374	4	10	220	275	3	37	283	294	8
NA_peak_3523_G_Tb927.9.4390	Tb927_09_v5.1	825213	826214	.	1002	113	1321	852	654	376	194	220	3	3	1	0	17	19	34	11	12	19	15	4	2	19	26	2	1	13	5	2	0	4	0	0	1	8	2	0
NA_peak_3525_G_Tb927.9.4420	Tb927_09_v5.1	827073	828412	.	1340	309	3612	3762	4314	1025	510	710	4	2	8	9	81	2	15	74	88	3	15	76	100	5	15	84	3	25	29	7	2	9	10	0	6	10	15	0
NA_peak_3530_G_Tb927.9.4620	Tb927_09_v5.1	851438	853282	.	1845	3065	1596	12	59	7315	5733	6262	70	32	28	23	35	0	3	28	0	0	0	0	1	0	0	0	81	79	63	44	67	61	46	24	68	96	65	32
NA_peak_3531_G_Tb927.9.4640	Tb927_09_v5.1	861353	862280	.	928	375	5	5	6	473	426	693	32	0	3	24	0	0	0	0	0	0	0	0	0	0	0	0	5	1	6	2	8	3	3	11	20	0	4	17
NA_peak_3535_G_Tb927.9.4895	Tb927_09_v5.1	886315	887129	.	815	1881	5685	2524	221	8172	2576	6659	1	60	85	0	0	172	220	0	2	84	110	1	0	5	11	0	3	183	261	0	0	77	84	0	1	161	233	0
NA_peak_3536_G_Tb927.9.5000	Tb927_09_v5.1	900794	901681	.	888	77	6	3	3	394	250	287	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	13	1	9	8	8	4	3	3	12	5
NA_peak_3537_G_Tb927.9.5020	Tb927_09_v5.1	902261	903665	.	1405	766	1289	632	219	2103	909	1251	15	15	10	7	6	29	18	5	4	8	13	5	0	8	5	0	49	13	8	39	20	3	1	20	30	0	5	26
NA_peak_3538_G_Tb927.9.5040	Tb927_09_v5.1	906692	907772	.	1081	42	22	19	5	243	236	88	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	3	5	1	0	7	3	0	0	6	2	0
NA_peak_3539_G_Tb927.9.5170	Tb927_09_v5.1	915405	917342	.	1938	2618	2008	1139	580	8234	9411	11498	30	27	29	14	0	6	16	34	2	4	6	14	0	5	4	13	81	55	46	61	83	76	68	67	102	66	114	81
NA_peak_3541_G_Tb927.9.5240	Tb927_09_v5.1	925111	925887	.	777	55	115	9	4	105	201	348	3	3	1	0	0	0	4	0	0	0	0	0	0	0	0	0	5	3	0	2	4	3	1	6	10	1	1	13
NA_peak_3542_G_Tb927.9.5260	Tb927_09_v5.1	926875	927670	.	796	245	2620	506	385	511	242	347	1	14	15	0	5	96	109	5	15	6	16	15	0	22	18	0	5	19	19	6	11	1	2	7	0	9	8	1
NA_peak_3543_G_Tb927.9.5300	Tb927_09_v5.1	928528	929095	.	568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3544_G_Tb927.9.5300	Tb927_09_v5.1	928528	930227	.	1700	1078	27	7	40	1821	913	1383	18	3	50	32	0	0	1	0	0	0	0	0	0	0	0	0	0	0	28	28	0	0	12	18	0	1	138	33
NA_peak_3545_G_Tb927.9.5350	Tb927_09_v5.1	935034	936018	.	985	2003	81	52	138	8467	4078	5342	19	65	51	15	0	2	2	1	0	2	1	0	0	1	4	0	7	189	208	8	4	103	118	7	100	128	128	65
NA_peak_3552_G_Tb927.9.5620	Tb927_09_v5.1	969752	971320	.	1569	1498	926	183	77	3578	2806	2852	22	10	15	20	13	6	8	3	2	3	1	1	1	1	1	1	30	42	50	23	8	50	46	11	19	47	48	4
NA_peak_3556_G_Tb927.9.5730	Tb927_09_v5.1	986063	987744	.	1682	4861	18688	22099	24294	4202	5226	5667	100	41	51	75	447	39	84	265	512	17	90	308	587	14	73	344	0	78	62	1	4	128	84	0	12	129	98	1
NA_peak_3557_G_Tb927.9.5880	Tb927_09_v5.1	992228	993313	.	1086	4043	414	157	260	3727	7672	5453	62	88	81	32	9	5	1	2	1	3	5	0	0	7	6	2	4	96	73	4	5	185	183	6	5	116	121	1
NA_peak_3560_G_Tb927.9.5960	Tb927_09_v5.1	1002104	1002895	.	792	225	581	151	73	603	255	310	4	9	1	2	19	1	1	13	3	0	1	5	1	0	0	1	14	12	8	9	2	7	10	2	3	10	7	0
NA_peak_3562_G_Tb927.9.6090	Tb927_09_v5.1	1011527	1012939	.	1413	10548	3258	1840	1361	9506	8565	10901	115	165	181	110	5	50	56	40	1	14	29	37	7	1	11	38	90	52	96	91	101	37	65	77	159	28	64	140
NA_peak_3563_G_Tb927.9.6110	Tb927_09_v5.1	1016607	1018081	.	1475	1204	333	142	107	3868	2825	5112	33	5	8	34	3	0	4	7	0	0	3	2	1	2	2	1	30	32	77	41	34	23	35	40	162	26	43	170
NA_peak_3564_G_Tb927.9.6250	Tb927_09_v5.1	1030395	1031512	.	1118	649	275	175	103	1149	1323	760	11	9	12	11	4	5	6	0	0	8	7	0	0	1	5	1	20	6	15	14	34	6	5	32	13	1	11	22
NA_peak_3565_G_Tb927.9.6310	Tb927_09_v5.1	1037257	1040116	.	2860	4557	257	235	466	5641	5363	6583	92	41	27	57	4	1	2	5	1	7	1	2	5	4	6	1	115	20	12	55	115	10	9	56	143	23	14	54
NA_peak_3566_R_Tb927.9.6310	Tb927_09_v5.1	1037961	1038228	.	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_3568_G_Tb927.9.6370	Tb927_09_v5.1	1046417	1047263	.	847	1535	1053	185	9	2452	759	1618	4	3	26	90	2	2	17	73	2	0	0	20	0	0	0	0	7	0	5	104	2	0	3	24	1	2	1	70
NA_peak_3569_G_Tb927.9.6410	Tb927_09_v5.1	1051546	1052804	.	1259	813	146	30	5	3164	2376	2920	15	21	9	3	0	5	0	0	0	3	1	0	0	0	0	0	37	55	35	24	25	44	18	22	35	54	29	23
NA_peak_3569.2_G_Tb927.9.6410	Tb927_09_v5.1	1052907	1054297	.	1391	1001	90	274	98	3268	2360	2871	8	17	17	8	1	4	2	1	0	6	7	0	0	2	2	0	14	55	72	8	4	48	63	2	18	40	57	9
NA_peak_3572_G_Tb927.9.6470	Tb927_09_v5.1	1067788	1069285	.	1498	4476	222	84	65	6584	3623	4573	132	6	2	2	4	2	2	10	0	0	0	6	0	4	1	2	152	23	30	1	78	21	22	2	89	42	52	6
NA_peak_3575_G_Tb927.9.6620	Tb927_09_v5.1	1087226	1089879	.	2654	7785	372	466	122	18207	14901	19684	90	56	71	79	0	3	7	0	11	4	5	2	0	2	0	0	134	150	177	110	93	136	148	71	124	170	216	85
NA_peak_3576_G_Tb927.9.6660	Tb927_09_v5.1	1091916	1093374	.	1459	7404	1360	414	459	11791	4289	8510	31	147	207	43	34	1	3	24	9	5	8	9	12	0	1	13	32	220	263	27	34	59	75	33	24	153	204	18
NA_peak_3580_G_Tb927.9.6670	Tb927_09_v5.1	1099798	1100831	.	1034	660	865	346	413	1811	1403	796	14	13	6	6	23	6	7	12	11	0	1	6	2	3	2	1	14	32	35	13	12	41	25	2	11	16	9	3
NA_peak_3582_G_Tb927.9.6720	Tb927_09_v5.1	1106374	1107227	.	854	663	29	13	13	4913	7369	5383	39	0	1	29	0	0	1	0	0	0	0	0	0	0	0	0	145	0	2	143	255	0	3	194	192	0	7	150
NA_peak_3587_G_Tb927.9.6830	Tb927_09_v5.1	1123602	1124763	.	1162	786	1812	1580	1416	914	688	825	19	5	10	6	57	1	8	36	54	3	8	26	46	15	9	36	4	29	25	0	0	31	15	0	23	16	20	26
NA_peak_3588_G_Tb927.9.6880	Tb927_09_v5.1	1127691	1128676	.	986	635	13	30	19	760	1309	712	20	6	3	14	0	0	0	0	1	0	2	0	0	0	0	0	11	10	8	7	25	16	11	15	14	10	9	13
NA_peak_3589_G_Tb927.9.6890	Tb927_09_v5.1	1129240	1130443	.	1204	7099	10270	5236	3315	22434	18718	21863	61	105	164	37	257	4	7	159	124	0	1	95	92	1	3	62	169	315	450	111	142	256	358	91	51	368	505	32
NA_peak_3590_G_Tb927.9.6960	Tb927_09_v5.1	1136296	1137639	.	1344	223	106	95	80	1189	973	1522	2	1	1	1	3	0	0	0	6	0	0	0	1	0	0	0	5	17	19	12	14	10	6	4	11	36	18	11
NA_peak_3591_G_Tb927.9.7000	Tb927_09_v5.1	1137933	1139110	.	1178	1306	1074	377	114	2331	2150	2203	19	33	51	7	27	4	5	25	10	0	1	12	6	0	1	3	15	45	48	10	0	52	34	3	8	45	57	4
NA_peak_3594_G_Tb927.9.7040	Tb927_09_v5.1	1146300	1147503	.	1204	758	443	553	890	2550	2410	2971	12	6	7	13	13	5	4	0	16	4	5	0	26	4	3	1	76	9	10	31	72	3	1	46	100	6	11	54
NA_peak_3596_G_Tb927.9.7260	Tb927_09_v5.1	1177893	1179873	.	1981	3422	769	112	21	3637	3367	4213	57	62	32	30	17	3	5	13	0	0	3	0	1	0	0	1	32	36	29	22	27	46	34	14	27	55	38	16
NA_peak_3597_G_Tb927.9.7270	Tb927_09_v5.1	1181031	1182700	.	1670	362	95	45	33	1043	1101	768	13	8	1	6	2	0	2	1	0	0	1	1	0	1	0	0	15	19	16	8	2	22	14	2	2	16	14	3
NA_peak_3598_G_Tb927.9.7290	Tb927_09_v5.1	1183917	1185469	.	1553	2088	324	43	45	2852	5133	3043	0	25	58	7	0	0	1	1	0	0	1	2	0	0	1	1	0	17	61	45	0	53	114	35	0	21	83	40
NA_peak_3609_G_Tb927.9.7480	Tb927_09_v5.1	1229189	1230330	.	1142	3144	37	38	8	4280	2531	4268	85	0	14	28	2	1	0	0	0	0	0	0	0	0	0	1	132	4	1	88	89	1	0	52	132	1	0	48
NA_peak_3610_R_Tb927.9.7480	Tb927_09_v5.1	1229917	1230209	.	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
