GeneID	Chromosome	CDS start	CDS end	PCF1r	PCF2r	PCF3r	slBF1r	slBF2r	slBF3r	cBF1r	cBF2r	cBF3r	PCF1m	PCF2m	PCF3m	slBF1m	slBF2m	slBF3m	cBF1m	cBF2m	cBF3m	Percent Multialigners	Annotation source	is Pseudogene	Functional category	Prodcut description
Tb927.10.4720	Tb927_10_v5	1190380	1189298	45.7	40.8	30.4	89.9	102.0	112.7	120.4	84.5	76.9	325.5	336.9	331.5	378.6	407.9	453.7	385.8	334.0	404.9	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4730	Tb927_10_v5	1192164	1190731	45.8	31.0	44.2	27.7	30.3	24.7	34.5	54.7	49.8	532.2	714.6	650.7	442.9	278.4	263.0	782.9	721.5	433.1	1.1	TriTrypDB V5.0	No	RNA-associated	"ribonuclease HII, putative"
Tb927.10.4740	Tb927_10_v5	1192835	1192644	823.7	539.8	778.9	444.6	108.0	226.1	321.2	491.7	419.9	859.7	587.1	454.6	510.2	205.0	199.7	480.5	307.2	261.8	0.0	TriTrypDB V5.0	No	Translation	"nucleolar RNA-binding protein, putative"
Tb927.10.4750	Tb927_10_v5	1196217	1195045	636.5	688.5	427.3	556.3	582.4	468.3	493.9	438.7	373.9	551.9	316.5	336.6	374.1	536.2	689.3	330.4	305.7	538.1	2.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4760	Tb927_10_v5	1197492	1196764	604.1	443.8	814.9	674.9	298.8	591.7	1062.6	935.5	1059.0	1798.6	1857.4	1698.8	1712.6	806.7	584.0	2808.6	2346.2	1239.6	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4770	Tb927_10_v5	1199252	1197912	128.1	131.3	121.5	683.2	665.2	583.0	887.8	725.0	553.0	403.8	612.1	498.1	1216.8	967.3	986.0	747.7	587.4	1024.6	1.3	TriTrypDB V5.0	No	Phosphorylation	"phosphatidylinositol-4-phosphate 5-kinase, putative"
Tb927.10.4780	Tb927_10_v5	1202284	1200608	18.4	25.4	34.8	3621.3	3052.5	2310.2	3202.9	1460.4	1708.1	216.4	424.0	179.8	1294.5	1531.5	1590.3	885.8	561.0	1077.0	0.7	TriTrypDB V5.0	No	Protein transport/modification	GPI inositol deacylase precursor (GPIdeAc)
Tb927.10.4790	Tb927_10_v5	1202960	1202550	76.2	106.9	70.8	60.2	41.4	56.7	108.6	119.9	107.2	412.5	555.9	197.0	403.2	257.2	168.5	662.0	344.7	242.6	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.480	Tb927_10_v5	126384	127685	55.5	45.3	57.3	53.4	47.5	77.8	66.0	124.7	31.1	161.6	46.9	41.0	49.3	209.7	155.1	60.9	61.6	44.5	27.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4800	Tb927_10_v5	1206731	1204986	89.6	132.3	90.3	471.3	413.9	426.4	276.8	222.8	244.7	458.4	605.7	476.9	1004.8	812.3	939.3	855.9	724.9	756.7	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4810	Tb927_10_v5	1207852	1207439	82.2	102.5	66.9	71.2	98.9	145.0	148.7	137.4	109.8	399.0	533.7	306.4	301.1	275.8	309.9	502.0	436.1	253.6	0.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4820	Tb927_10_v5	1209227	1208202	115.0	179.7	120.3	119.6	125.2	151.4	189.0	129.3	209.1	487.8	764.5	398.1	606.7	517.9	513.3	723.3	534.5	461.3	0.8	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4830	Tb927_10_v5	1210107	1209502	321.2	295.8	269.0	119.8	153.4	239.6	400.0	362.1	331.2	568.3	1001.8	681.6	286.2	234.8	277.9	814.8	576.0	500.8	2.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4840	Tb927_10_v5	1211479	1210937	267.0	251.7	272.7	431.0	234.2	520.3	351.6	408.8	452.7	311.8	347.1	372.5	514.2	338.7	390.4	437.5	492.4	497.7	0.3	TriTrypDB V5.0	No	Transcription	"transcription factor IIa, putative (TFIIA-2)"
Tb927.10.4850	Tb927_10_v5	1213254	1211836	635.2	579.4	418.0	333.7	317.0	327.1	422.1	344.3	497.6	1258.0	1625.7	1315.4	783.1	740.9	644.8	1196.0	1076.4	1044.5	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4860	Tb927_10_v5	1214898	1213720	112.5	150.0	133.1	225.4	215.0	169.4	207.4	184.9	217.8	320.6	368.3	380.2	442.6	344.3	343.6	492.0	357.1	437.7	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4870	Tb927_10_v5	1217302	1215995	152.1	125.9	130.6	109.3	89.8	96.6	108.9	163.1	148.4	315.5	422.8	397.0	243.9	258.8	270.1	324.6	329.9	460.2	0.2	TriTrypDB V5.0	No	Translation	"tRNA-dihydrouridine synthase 2, putative"
Tb927.10.4880	Tb927_10_v5	1218534	1217860	5705.6	5835.9	7256.3	100.0	156.5	238.3	308.9	465.4	314.3	2568.4	3046.3	3822.6	288.5	267.3	272.7	679.3	922.6	440.4	0.7	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.10.4890	Tb927_10_v5	1220439	1219534	485.7	501.0	520.6	538.8	416.9	503.9	504.0	509.1	609.7	549.4	689.6	637.0	503.7	499.3	581.0	420.3	371.6	550.5	0.9	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.490	Tb927_10_v5	128201	128620	16.9	11.2	20.6	5.6	8.1	3.9	7.5	10.6	9.7	51.5	30.4	23.7	28.5	62.0	43.3	28.5	75.6	18.6	51.9	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.4900	Tb927_10_v5	1222644	1221145	1203.0	977.9	1054.4	606.5	341.2	350.2	745.6	1098.0	579.8	871.5	1065.3	995.9	745.5	836.3	930.7	791.4	917.6	1370.8	0.9	TriTrypDB V5.0	No	Protein folding	"TPR-repeat-containing chaperone protein DNAJ, putative,TPR repeat protein"
Tb927.10.4910	Tb927_10_v5	1225601	1223487	258.7	369.5	232.7	198.9	259.4	243.7	152.6	166.5	171.6	752.4	1106.0	971.4	681.6	621.7	743.7	784.3	864.9	876.4	0.7	TriTrypDB V5.0	No	Transporter	mitochondrial carrier protein (MCP4)
Tb927.10.4920	Tb927_10_v5	1227398	1226058	258.6	296.8	249.4	292.3	258.4	215.7	460.8	310.8	342.2	674.0	814.3	556.7	838.9	536.8	408.3	951.2	831.9	666.7	0.1	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4930	Tb927_10_v5	1228481	1227600	171.8	285.6	184.3	190.6	136.3	203.9	163.7	194.7	203.2	633.4	930.7	422.8	754.8	372.1	311.4	1198.2	908.1	428.3	0.5	TriTrypDB V5.0	No	Phosphorylation	"protein phosphatase 2C, putative"
Tb927.10.4940	Tb927_10_v5	1230179	1228866	802.2	986.5	755.8	958.1	622.8	622.9	1367.7	1649.2	1351.3	722.6	1067.3	779.4	1047.1	661.4	651.7	1191.0	1058.7	1544.0	0.3	TriTrypDB V5.0	No	Phosphorylation	Nuclear Dbf2-related kinase (PK50)
Tb927.10.4950	Tb927_10_v5	1230829	1230434	340.9	428.2	427.9	173.7	113.1	176.2	190.5	218.5	242.1	516.9	643.5	559.2	480.3	345.8	218.7	717.3	462.3	368.5	0.1	TriTrypDB V5.0	No	RNA-associated	U2 small nuclear ribonucleoprotein 16.5K
Tb927.10.4960	Tb927_10_v5	1231709	1231470	6.1	6.6	6.5	3.7	5.0	3.3	6.1	4.4	6.1	51.8	46.1	41.5	68.9	40.0	23.9	66.2	44.0	33.4	0.8	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.4970	Tb927_10_v5	1236491	1237102	127.2	205.2	217.6	119.6	124.2	156.3	193.9	112.5	253.9	601.0	771.9	485.0	691.9	301.8	212.6	889.1	674.3	331.5	0.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.4980	Tb927_10_v5	1237310	1238218	1414.4	1018.8	1235.8	973.0	680.4	802.6	1571.2	1315.2	1221.1	936.5	1101.3	1313.1	1101.3	587.4	590.2	1191.0	1281.0	1320.2	0.3	TriTrypDB V5.0	No	Protease-related	"ubiquitin-like protein DSK2, putative (DSK2)"
Tb927.10.4990	Tb927_10_v5	1238533	1239468	508.7	690.7	421.9	411.6	323.0	322.8	217.9	610.7	565.7	628.9	1076.6	537.1	542.9	325.9	257.7	731.1	516.5	599.1	0.2	TriTrypDB V5.0	No	phosphorylation	"cell division related protein kinase 2, putative,CDC2-related protein kinase (CRK3)"
Tb927.10.50	Tb927_10_v5	23913	24554	6.1	5.5	6.5	3.0	5.0	3.4	6.1	4.4	6.1	12.3	4.5	7.7	1.4	8.7	4.3	1.9	8.8	4.3	70.0	TriTrypDB V5.0	No	Unknown: Tb-specific	"hypothetical protein, unlikely"
Tb927.10.500	Tb927_10_v5	129221	129580	14.3	8.9	9.3	7.6	8.1	6.1	8.6	8.8	8.5	35.8	17.5	11.5	16.9	50.5	55.7	28.6	100.5	14.8	59.5	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.5000	Tb927_10_v5	1239920	1240657	421.8	571.5	450.4	489.2	519.8	589.6	476.0	568.3	555.0	607.5	915.0	453.2	773.5	497.3	331.2	913.6	662.7	538.0	2.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5010	Tb927_10_v5	1240921	1243161	1735.8	1414.9	1565.9	541.7	394.7	387.6	553.0	905.8	686.6	1547.7	1610.8	1866.3	782.5	722.8	774.8	742.3	970.6	1177.1	0.7	TriTrypDB V5.0	No	Translation	"Mitochondrial elongation factor G, putative"
Tb927.10.5020	Tb927_10_v5	1245422	1246009	515.7	389.7	541.3	179.3	125.2	184.5	237.8	241.5	176.8	362.3	488.4	433.8	287.9	177.2	187.7	412.0	417.6	335.6	1.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5030	Tb927_10_v5	1246866	1247321	4836.3	909.8	4507.8	1077.9	453.2	639.5	1638.6	2475.8	1366.2	9305.6	7973.1	9168.0	6969.6	4148.9	2917.1	5231.2	5876.1	3762.6	25.9	TriTrypDB V5.0	No	Translation	"ubiquitin/ribosomal protein S27a, putative"
Tb927.10.5040	Tb927_10_v5	1247618	1248490	523.1	582.7	507.8	549.0	475.4	451.9	562.0	408.7	355.7	641.8	699.8	612.8	700.4	503.6	434.4	608.3	561.1	566.5	0.2	TriTrypDB V5.0	No	Protein folding	"chaperone protein DNAj, putative"
Tb927.10.5050	Tb927_10_v5	1249171	1249398	1818.1	2017.4	1849.1	206.9	135.3	272.6	245.5	370.2	265.5	2622.0	2540.5	1310.3	392.1	204.2	161.6	754.5	558.1	200.9	0.1	TriTrypDB V5.0	No	Metabolism	"hypothetical protein, conserved"
Tb927.10.5060	Tb927_10_v5	1249872	1250438	113.8	155.5	153.8	143.7	113.1	181.3	313.2	192.7	256.8	332.2	438.6	325.8	302.5	246.7	228.4	397.1	331.7	354.7	0.2	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5070	Tb927_10_v5	1250898	1251878	284.0	397.1	258.7	171.8	155.4	137.1	197.9	259.0	283.4	361.5	444.1	385.1	269.0	236.4	245.8	381.6	348.4	421.9	0.4	TriTrypDB V5.0	No	RNA-associated	"ribonuclease H, putative"
Tb927.10.5080	Tb927_10_v5	1252551	1253783	298.5	336.6	332.7	1057.6	1080.1	1055.9	968.8	935.5	1328.9	594.7	923.2	832.3	1147.9	909.5	1020.6	967.8	851.8	1300.1	0.8	TriTrypDB V5.0	No	Protein transport/modification	GPI transamidase component Tta2 (TTA2)
Tb927.10.5090	Tb927_10_v5	1254440	1254997	284.0	274.9	328.6	628.2	773.2	1006.1	424.3	399.2	229.3	488.9	156.8	119.2	106.9	513.5	369.7	73.1	73.5	120.1	3.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.510	Tb927_10_v5	132214	133218	613.7	608.1	668.0	189.5	199.9	267.5	149.2	211.5	228.6	817.6	892.7	783.8	382.8	338.0	373.1	357.7	497.3	363.5	0.3	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5100	Tb927_10_v5	1257107	1257529	7.4	7.8	11.5	7.6	9.1	5.3	8.6	7.0	13.2	123.5	45.1	45.3	65.6	169.8	152.5	47.9	45.1	30.1	38.4	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.5110	Tb927_10_v5	1257678	1258334	144.9	107.2	152.4	103.9	67.7	151.9	95.3	94.2	136.0	249.8	264.9	276.4	236.2	234.2	256.3	189.0	217.1	215.9	0.3	TriTrypDB V5.0	No	RNA-associated	KREPA4 (KREPA4)
Tb927.10.5120	Tb927_10_v5	1258825	1259319	323.5	241.8	263.7	255.9	217.0	353.2	272.3	336.5	405.1	480.4	513.3	425.0	372.5	224.8	223.2	485.2	352.4	301.9	1.2	TriTrypDB V5.0	No	RNA-associated	KREPA6 (KREPA6)
Tb927.10.5130	Tb927_10_v5	1259784	1260611	110.3	230.3	114.0	167.4	205.9	212.7	247.8	182.1	364.6	455.3	614.0	435.8	523.4	344.6	340.1	761.1	530.7	522.7	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5140	Tb927_10_v5	1261399	1262727	775.4	679.9	695.6	1451.6	1107.3	1154.5	1311.3	1232.5	826.9	366.9	175.3	129.6	107.6	615.8	356.7	258.7	209.4	193.2	0.7	TriTrypDB V5.0	No	Phosphorylation	"protein kinase, putative,mitogen-activated protein kinase 2, putative"
Tb927.10.5150	Tb927_10_v5	1266283	1267827	7.4	11.0	11.6	782.9	672.3	688.0	341.0	293.5	98.1	160.1	65.4	36.6	91.1	874.1	529.9	107.5	142.8	71.4	1.4	TriTrypDB V5.0	No	RNA-associated	"zinc finger protein family member, putative (ZC3H31)"
Tb927.10.5160	Tb927_10_v5	1269582	1270040	14.3	6.7	9.2	9.6	8.1	6.7	8.7	14.2	12.2	60.1	23.0	19.3	25.9	156.3	83.1	29.4	56.5	17.5	66.9	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.5170	Tb927_10_v5	1275250	1278531	1119.9	1349.6	1020.7	1896.2	1571.7	1422.1	1673.6	1312.5	1317.2	740.4	634.1	705.7	843.1	1376.0	1619.1	599.7	652.6	922.4	1.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5180	Tb927_10_v5	1279428	1282349	661.0	961.1	708.8	1054.5	1101.3	1048.3	647.8	637.8	630.6	746.6	464.2	554.7	707.9	1199.7	1292.7	581.8	621.6	869.4	0.6	TriTrypDB V5.0	No	Protein folding	"TPR-repeat-containing chaperone protein DNAJ, putative"
Tb927.10.5190	Tb927_10_v5	1284085	1285032	436.0	468.9	322.7	152.3	272.5	385.3	198.8	260.2	117.4	411.9	381.3	324.3	177.3	225.8	289.3	184.5	195.0	240.7	0.8	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.520	Tb927_10_v5	134180	135370	5897.6	5934.1	5949.1	1291.9	1039.7	1129.7	1025.0	1276.6	1074.9	2656.7	2199.7	2938.5	969.9	808.1	960.9	617.0	936.8	980.2	0.7	TriTrypDB V5.0	No	Metabolism	"hypothetical protein, conserved"
Tb927.10.5200	Tb927_10_v5	1287816	1289111	332.2	276.0	370.3	167.5	190.8	198.9	140.8	259.2	232.4	470.9	365.5	485.4	273.0	345.4	362.8	440.3	424.6	460.4	1.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5210	Tb927_10_v5	1290964	1292466	68.7	52.0	63.9	87.8	66.6	87.1	113.3	102.2	78.2	465.2	391.3	465.7	483.9	463.8	444.9	828.1	625.6	573.9	1.0	TriTrypDB V5.0	No	Transcription	TFIIH basal transcription factor subunit (p52)
Tb927.10.5220	Tb927_10_v5	1292952	1294295	752.6	796.8	719.1	72.5	113.0	126.0	53.0	159.1	63.7	1796.5	1914.6	1997.8	572.8	586.2	676.2	501.7	718.1	430.8	0.9	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.10.5230	Tb927_10_v5	1295187	1295999	366.0	343.3	356.3	545.3	564.3	669.7	505.2	568.2	573.3	786.7	1046.0	851.0	932.7	743.5	657.8	857.3	821.3	655.1	0.6	TriTrypDB V5.0	No	Protein transport/modification	"ADP-ribosylation factor, putative"
Tb927.10.5240	Tb927_10_v5	1297252	1302360	792.6	1060.4	710.2	1816.1	1581.7	1375.2	957.7	857.1	1023.6	1345.3	642.3	896.9	1287.3	2767.9	2640.5	1044.6	1087.3	1501.1	0.7	TriTrypDB V5.0	No	Other	predicted nucleotide-binding protein
Tb927.10.5250	Tb927_10_v5	1305467	1307434	110.5	363.6	116.9	3851.7	6197.8	4879.3	2497.4	2208.4	3022.2	381.5	333.4	87.4	204.1	2355.4	1283.8	244.5	396.8	224.1	0.6	TriTrypDB V5.0	No	RNA-associated	"zinc finger protein family member, putative (ZC3H32)"
Tb927.10.5260	Tb927_10_v5	1313983	1317390	285.3	310.1	370.3	258.7	187.8	151.4	227.6	576.3	588.8	391.7	299.0	395.4	388.6	447.4	551.6	333.9	447.4	625.2	0.9	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.10.5270	Tb927_10_v5	1318574	1319710	147.3	151.1	119.0	566.7	644.0	720.7	280.5	225.4	260.5	286.3	247.4	264.3	465.0	439.8	628.7	351.9	323.4	372.8	1.0	TriTrypDB V5.0	No	Phosphorylation	"mitogen-activated protein kinase kinase 5, putative (MKK5)"
Tb927.10.5280	Tb927_10_v5	1320468	1323110	341.6	306.8	210.6	388.1	378.5	274.9	323.3	301.2	321.4	855.8	815.1	972.7	1002.0	1105.5	1247.5	1020.0	977.5	1217.2	0.5	TriTrypDB V5.0	No	RNA-associated	"pre-mRNA splicing factor ATP-dependent RNA helicase, putative,DEAH-box RNA helicase, putative"
Tb927.10.5290	Tb927_10_v5	1323559	1324344	46.1	72.7	53.6	44.1	50.5	37.0	51.3	67.1	46.5	492.6	577.0	443.4	487.1	321.8	298.5	568.8	385.6	320.9	0.5	TriTrypDB V5.0	No	Other	"HIRA-interacting protein 5, putative"
Tb927.10.530	Tb927_10_v5	136380	138446	9.9	11.1	20.4	8975.0	6627.8	4202.3	3253.4	2525.6	2198.7	164.6	287.4	58.3	520.7	2140.1	1371.3	395.3	432.5	447.0	0.7	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5300	Tb927_10_v5	1324711	1325457	844.2	415.2	920.7	563.4	276.6	438.3	310.2	498.8	404.2	1739.2	1474.2	1646.6	1146.8	778.9	592.7	895.5	1130.1	615.5	1.1	TriTrypDB V5.0	No	Translation	"eukaryotic translation initiation factor 6 (eIF-6), putative"
Tb927.10.5310	Tb927_10_v5	1326114	1328303	1025.8	1602.1	801.8	841.1	1005.4	913.0	1054.8	825.5	486.2	543.6	358.1	313.9	383.5	879.8	780.1	377.6	317.8	444.8	1.8	TriTrypDB V5.0	No	Phosphorylation	"protein kinase, putative,SNF1-related protein kinases, putative"
Tb927.10.5320	Tb927_10_v5	1330386	1332176	89.6	123.5	90.3	98.7	131.2	115.2	146.3	128.6	127.9	642.8	730.2	751.4	721.9	776.4	873.6	608.4	658.5	798.2	1.4	TriTrypDB V5.0	No	RNA-associated	RNA editing endoribonuclease (KREN3)
Tb927.10.5330	Tb927_10_v5	1333039	1333500	3615.1	1138.2	3315.3	1300.2	598.6	890.2	1398.6	2888.1	1809.0	8296.2	7636.1	9913.0	6387.9	4789.9	3446.9	5375.2	6523.5	4060.0	97.8	TriTrypDB V5.0	No	Translation	"40S ribosomal protein S18, putative"
Tb927.10.5340	Tb927_10_v5	1333758	1334219	3168.1	989.2	2912.1	1092.7	536.0	739.7	1443.5	2244.0	1616.7	6960.7	6681.6	8478.7	5560.4	4175.1	2816.7	5356.3	5990.0	3947.6	98.8	TriTrypDB V5.0	No	Translation	"40S ribosomal protein S18, putative (RPS18)"
Tb927.10.5350	Tb927_10_v5	1334522	1346950	3060.1	4601.8	2959.9	4739.8	4228.4	4202.9	2181.8	3520.4	3461.7	3789.8	1768.6	2027.7	2136.5	7473.2	5786.4	2096.6	2741.8	2995.8	1.5	TriTrypDB V5.0	No	organelle biogenesis and structure	"dynein heavy chain, putative"
Tb927.10.5360	Tb927_10_v5	1348345	1348863	3967.5	870.0	2736.3	952.3	479.5	503.3	1053.2	1834.5	1028.9	7980.1	7692.4	9625.9	6324.0	3884.1	3124.9	6389.9	7677.9	3902.5	99.7	TriTrypDB V5.0	No	Translation	"40S ribosomal protein S10, putative"
Tb927.10.5370	Tb927_10_v5	1349780	1350298	3880.5	856.8	2751.9	1005.9	471.4	567.6	1054.4	1922.6	1038.7	7895.2	7602.9	9656.4	6156.0	3979.1	3077.3	6346.6	7760.6	3862.5	99.6	TriTrypDB V5.0	No	Translation	"40S ribosomal protein S10, putative"
Tb927.10.5380	Tb927_10_v5	1350736	1354464	1419.5	1776.7	1270.0	2552.7	2106.6	2140.0	2055.7	1992.7	1880.8	1039.5	918.5	1026.4	1209.5	1973.7	1967.0	1117.9	1215.6	1776.6	0.5	TriTrypDB V5.0	No	organelle biogenesis and structure	"intraflagellar transport protein IFT122, putative"
Tb927.10.5390	Tb927_10_v5	1355342	1359442	195.9	260.4	216.7	511.1	331.1	294.2	611.1	520.6	505.3	800.2	756.0	926.8	1321.0	1628.7	1648.3	1144.7	1094.2	1924.6	1.0	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.540	Tb927_10_v5	140816	142126	5704.1	4496.2	5399.7	3282.4	2494.3	2966.3	2013.6	4938.9	3749.1	1808.5	1185.2	1713.6	1311.4	1372.6	1554.9	996.2	1782.0	2643.6	0.8	TriTrypDB V5.0	No	RNA-associated	"ATP-dependent DEAD/H RNA helicase, putative,DEAD box RNA helicase, putative"
Tb927.10.5400	Tb927_10_v5	1359987	1361711	468.8	452.5	530.9	1800.1	1786.7	1570.6	595.8	1010.5	1091.6	637.4	649.8	915.7	1354.0	1188.9	1434.5	527.3	756.4	1370.8	0.7	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.10.5410	Tb927_10_v5	1362181	1362453	6.1	5.5	6.5	3.0	5.0	3.4	6.1	4.4	6.1	47.8	46.1	63.6	56.0	46.6	68.5	32.9	42.4	79.4	7.3	TriTrypDB V5.0	No	Unknown: Tb-specific	hypothetical protein
Tb927.10.5420	Tb927_10_v5	1362574	1366659	128.1	129.1	133.1	41.3	52.5	52.6	29.4	42.5	25.8	924.6	667.3	931.5	536.6	724.2	802.6	435.8	610.0	634.9	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5430	Tb927_10_v5	1367462	1368307	243.1	340.9	318.3	472.3	397.7	573.2	208.9	320.8	281.2	313.7	311.1	323.8	344.3	436.4	445.0	224.1	265.5	380.2	0.6	TriTrypDB V5.0	No	Other	"hypothetical protein, conserved"
Tb927.10.5440	Tb927_10_v5	1368732	1370348	159.6	213.9	138.7	144.7	191.8	173.9	92.8	104.0	92.6	730.4	828.1	808.0	728.5	658.7	722.0	801.7	709.9	615.2	0.9	TriTrypDB V5.0	No	RNA-associated	RNA editing endoribonuclease (KREN2)
Tb927.10.5450	Tb927_10_v5	1370851	1373724	1051.0	1127.8	892.8	571.9	483.5	387.5	504.1	696.1	563.7	633.3	496.6	452.6	509.2	932.1	871.9	453.3	602.5	801.8	1.7	TriTrypDB V5.0	No	organelle biogenesis and structure	nucleoplasmin-like protein (NLP)
Tb927.10.5460	Tb927_10_v5	1374618	1374995	2324.1	968.2	3013.4	867.7	356.3	569.9	1115.3	1754.3	958.4	7171.3	4794.7	6030.6	4557.5	3415.6	2514.6	2997.6	3841.4	2476.5	98.1	TriTrypDB V5.0	No	Translation	"60S ribosomal protein L24, putative"
Tb927.10.5470	Tb927_10_v5	1375346	1376758	111.4	153.3	131.8	201.0	156.5	153.7	411.8	239.4	261.9	631.0	810.6	631.2	870.7	531.1	511.4	1042.7	820.1	785.5	0.5	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5480	Tb927_10_v5	1377506	1377883	2316.8	951.6	2906.5	930.8	408.8	587.8	1337.2	1772.7	1005.9	7888.5	5037.4	6290.4	4994.1	3835.6	2756.1	3339.1	4582.0	2833.0	97.0	TriTrypDB V5.0	No	Translation	"60S ribosomal protein L24, putative"
Tb927.10.5490	Tb927_10_v5	1378325	1379596	38.8	45.2	48.2	52.1	61.6	65.7	392.4	274.8	215.8	254.2	243.7	218.7	257.4	249.1	314.4	379.9	299.3	427.4	0.5	TriTrypDB V5.0	No	DNA-associated	predicted HORMA domain protein
Tb927.10.550	Tb927_10_v5	145039	146133	138.8	110.5	134.3	174.6	193.8	175.9	223.1	184.1	186.3	330.5	263.0	343.4	308.6	355.7	335.0	322.2	335.6	392.1	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5500	Tb927_10_v5	1380081	1381121	768.4	877.3	813.0	420.8	373.5	396.1	316.6	191.9	163.5	841.5	1022.0	800.8	623.6	468.9	560.1	482.5	428.3	339.3	0.4	TriTrypDB V5.0	No	Metabolism	"hypothetical protein, conserved"
Tb927.10.5510	Tb927_10_v5	1382211	1383905	60.6	70.6	84.5	511.2	614.7	596.3	230.4	211.5	163.4	237.1	234.5	220.1	483.9	779.6	834.7	468.4	398.2	490.9	0.5	TriTrypDB V5.0	No	Other	"endonuclease/exonuclease/phosphatase, putative"
Tb927.10.5520	Tb927_10_v5	1385748	1386719	434.8	387.4	395.5	957.8	1096.2	1020.0	952.6	820.1	700.2	423.2	501.3	485.7	729.5	605.1	668.3	441.3	426.8	496.6	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5530	Tb927_10_v5	1388078	1389640	118.4	178.5	68.6	197.8	225.1	219.5	180.6	212.4	140.3	629.3	663.8	501.6	742.1	803.0	802.5	692.7	532.7	583.9	1.6	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5540	Tb927_10_v5	1390380	1391195	256.1	258.3	259.7	175.7	187.8	223.2	296.4	291.6	233.9	577.0	625.9	503.0	509.1	408.1	354.8	575.2	500.6	353.0	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5550	Tb927_10_v5	1392041	1392460	467.8	588.2	718.6	195.9	251.4	487.8	257.5	264.3	287.2	811.0	932.5	588.9	570.0	469.7	314.9	586.0	451.1	292.4	0.4	TriTrypDB V5.0	No	Unknown: conserved	"hypothetical protein, conserved"
Tb927.10.5560	Tb927_10_v5	1392875	1394644	360.3	557.2	469.8	432.0	681.3	643.4	352.4	246.5	308.0	535.7	755.2	740.6	749.5	782.5	812.9	759.5	592.7	641.2	0.2	TriTrypDB V5.0	No	Protein transport/modification	GPI alpha-mannosyltransferase III (GPI10)
