# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "8" "-F" "SAF" "-a" "merge_macs_BSF_B/merge_macs_BSF_B.SAF" "-o" "merge_macs_BSF_B/merge_macs_BSF_B_counts.txt" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam" "/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_01/res4/BSF_01/BSF_01_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_03/res4/BSF_03/BSF_03_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_04/res4/BSF_04/BSF_04_sorted_RR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_F.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_R.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_FR.bam	/cluster/majf_lab/mtinti/UTR/BSF_05/res4/BSF_05/BSF_05_sorted_RR.bam
NA_peak_2588	Tb927_10_v5.1	1074004	1074442	.	439	1829	2994	1228	1641	2	79	51	0	6	159	262	0	0	83	134	0	1	107	154	0
NA_peak_2589	Tb927_10_v5.1	1080092	1081072	.	981	2	116	5	173	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NA_peak_2590	Tb927_10_v5.1	1088280	1089175	.	896	3946	11792	9151	9482	123	0	1	172	315	2	2	388	300	1	0	341	263	1	0	342
NA_peak_2591	Tb927_10_v5.1	1098751	1099075	.	325	486	692	176	184	1	0	2	71	46	0	21	44	0	0	21	2	0	0	4	4
NA_peak_2592	Tb927_10_v5.1	1106998	1108409	.	1412	2710	5929	1991	753	73	46	5	56	146	0	6	108	58	2	0	33	19	0	0	20
NA_peak_2593	Tb927_10_v5.1	1113069	1113800	.	732	81	381	168	68	1	3	4	0	8	5	6	2	7	0	2	1	0	0	0	1
NA_peak_2594	Tb927_10_v5.1	1114887	1116736	.	1850	4513	7622	3030	1921	95	24	39	81	153	28	53	122	44	12	25	31	31	14	17	26
NA_peak_2595	Tb927_10_v5.1	1131355	1132112	.	758	1463	1024	764	2306	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2596	Tb927_10_v5.1	1134026	1134403	.	378	2	18	84	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
NA_peak_2597	Tb927_10_v5.1	1138637	1139251	.	615	67	354	281	230	0	0	1	3	2	0	0	13	0	0	1	10	0	0	1	10
NA_peak_2598	Tb927_10_v5.1	1141398	1141806	.	409	40	373	121	78	0	0	0	2	0	0	20	0	0	0	6	0	0	0	5	0
NA_peak_2599	Tb927_10_v5.1	1144177	1144521	.	345	1	2	1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2600	Tb927_10_v5.1	1161926	1162733	.	808	1825	3892	1845	1273	37	61	38	28	165	2	0	119	96	0	4	57	71	0	1	48
NA_peak_2601	Tb927_10_v5.1	1166496	1167224	.	729	87	323	253	172	3	5	0	0	6	18	1	1	3	22	1	0	2	11	0	0
NA_peak_2602	Tb927_10_v5.1	1170112	1172569	.	2458	12323	25656	24623	20075	112	110	146	96	62	254	352	10	64	239	322	9	66	199	245	5
NA_peak_2603	Tb927_10_v5.1	1176908	1178813	.	1906	1144	2889	1916	5391	16	16	79	17	0	0	52	4	0	1	44	5	0	0	25	2
NA_peak_2604	Tb927_10_v5.1	1185747	1188094	.	2348	6485	9874	4472	3332	70	65	68	126	66	85	113	50	26	41	61	24	17	30	37	17
NA_peak_2605	Tb927_10_v5.1	1196133	1197232	.	1100	3485	21939	19218	17160	101	12	54	119	504	17	16	678	440	7	8	609	399	1	8	552
NA_peak_2606	Tb927_10_v5.1	1202128	1202538	.	411	136	305	189	76	2	1	0	8	0	5	10	0	1	2	7	0	0	2	2	0
NA_peak_2607	Tb927_10_v5.1	1210917	1211759	.	843	57	90	54	26	3	3	0	1	3	2	3	0	0	0	2	0	0	1	1	0
NA_peak_2608	Tb927_10_v5.1	1255780	1256951	.	1172	1335	1709	1066	1129	0	0	24	30	0	0	6	40	0	0	3	34	0	0	3	37
NA_peak_2609	Tb927_10_v5.1	1267129	1269896	.	2768	1274	2292	2625	3283	12	13	19	14	31	2	2	26	44	0	1	40	51	0	4	46
NA_peak_2610	Tb927_10_v5.1	1272910	1273215	.	306	831	1436	245	0	0	36	0	0	0	57	1	0	2	13	0	0	0	0	0	0
NA_peak_2611	Tb927_10_v5.1	1296804	1297369	.	566	205	490	401	46	7	0	0	15	28	0	0	34	17	0	1	17	1	0	0	0
NA_peak_2612	Tb927_10_v5.1	1298648	1299415	.	768	137	396	2	233	2	0	2	5	16	0	1	16	0	0	0	0	9	0	0	14
NA_peak_2613	Tb927_10_v5.1	1302933	1306144	.	3212	4429	12785	14233	15400	41	73	64	99	202	3	25	200	222	2	21	211	225	0	11	219
NA_peak_2614	Tb927_10_v5.1	1311275	1311749	.	475	195	122	171	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2615	Tb927_10_v5.1	1311776	1312085	.	310	187	108	134	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2616	Tb927_10_v5.1	1313214	1314613	.	1400	1776	4779	4234	5406	62	1	4	61	179	7	11	192	144	0	6	206	206	4	6	236
NA_peak_2617	Tb927_10_v5.1	1329053	1330355	.	1303	738	8461	9544	11416	20	19	10	11	17	164	171	10	5	186	195	2	7	211	224	2
NA_peak_2618	Tb927_10_v5.1	1347937	1350737	.	2801	2420	4279	2315	1214	10	58	51	9	31	41	64	29	11	27	39	10	4	12	21	4
NA_peak_2619	Tb927_10_v5.1	1354518	1355579	.	1062	6	44	112	37	0	0	1	0	2	0	0	2	2	0	0	5	1	0	1	1
NA_peak_2620	Tb927_10_v5.1	1372929	1373294	.	366	0	32	59	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
NA_peak_2621	Tb927_10_v5.1	1373981	1375041	.	1061	161	448	202	278	3	2	0	0	13	0	1	20	15	0	1	6	10	0	0	8
NA_peak_2622	Tb927_10_v5.1	1375218	1375605	.	388	191	171	152	81	4	9	0	0	9	0	0	0	8	0	0	0	5	0	1	0
NA_peak_2623	Tb927_10_v5.1	1384353	1386015	.	1663	3801	29292	31577	28419	114	41	30	58	572	284	302	344	692	202	199	402	584	268	280	327
NA_peak_2624	Tb927_10_v5.1	1386489	1388206	.	1718	2960	8616	1963	966	17	58	57	18	9	149	165	4	6	39	41	2	3	17	17	0
NA_peak_2625	Tb927_10_v5.1	1401192	1401590	.	399	108	150	277	86	8	1	0	0	1	10	0	0	1	14	0	0	0	5	0	0
NA_peak_2626	Tb927_10_v5.1	1405666	1408182	.	2517	3893	5076	4011	5714	86	39	32	87	79	25	21	80	53	16	19	66	67	4	25	103
NA_peak_2627	Tb927_10_v5.1	1413257	1413961	.	705	408	912	35	120	26	0	1	17	49	0	1	30	1	0	1	0	0	1	1	7
NA_peak_2628	Tb927_10_v5.1	1416677	1418671	.	1995	1825	9673	818	336	44	3	7	50	172	2	5	143	18	0	2	16	7	0	2	5
NA_peak_2629	Tb927_10_v5.1	1434092	1435378	.	1287	2423	6426	4669	1396	60	0	3	85	156	1	4	129	122	0	0	115	38	0	0	34
NA_peak_2630	Tb927_10_v5.1	1438299	1440144	.	1846	693	3426	4143	4755	12	11	7	15	36	70	73	7	21	73	129	1	24	89	122	1
NA_peak_2631	Tb927_10_v5.1	1440353	1441516	.	1164	2258	1593	2632	3393	1	118	118	2	13	51	60	9	2	96	101	2	4	81	115	2
NA_peak_2632	Tb927_10_v5.1	1446571	1447130	.	560	1319	2294	1474	601	7	39	57	4	7	3	145	1	0	0	110	0	0	0	44	1
NA_peak_2633	Tb927_10_v5.1	1450602	1451894	.	1293	895	1393	1072	1021	66	7	1	18	36	2	7	8	33	2	5	3	32	2	1	2
NA_peak_2634	Tb927_10_v5.1	1468134	1469731	.	1598	6192	10692	12620	12515	50	55	78	130	50	38	60	166	44	40	75	201	38	29	24	201
NA_peak_2635	Tb927_10_v5.1	1500574	1501954	.	1381	1052	1788	1454	1337	39	4	2	46	33	0	9	33	36	2	7	32	39	1	6	30
NA_peak_2636	Tb927_10_v5.1	1518467	1524540	.	6074	2907	45629	42182	58459	45	56	57	30	11	50	64	1	21	84	89	1	29	107	132	4
NA_peak_2637	Tb927_10_v5.1	1527491	1527812	.	322	107	158	138	60	0	0	1	6	2	0	0	4	0	0	0	9	0	0	0	0
NA_peak_2638	Tb927_10_v5.1	1527838	1529027	.	1190	318	958	450	277	2	8	2	6	2	13	0	4	0	8	1	9	0	5	1	0
NA_peak_2639	Tb927_10_v5.1	1534569	1535184	.	616	139	404	30	12	0	8	11	0	0	16	24	1	0	0	2	0	0	0	1	0
NA_peak_2640	Tb927_10_v5.1	1565828	1567095	.	1268	1076	1426	1047	1415	32	5	10	38	5	21	42	7	1	22	34	4	6	36	35	2
NA_peak_2641	Tb927_10_v5.1	1614862	1615421	.	560	711	1523	180	260	13	50	0	0	36	90	0	0	12	7	0	0	16	3	0	0
NA_peak_2642	Tb927_10_v5.1	1615865	1616373	.	509	614	1282	179	176	0	0	13	6	0	0	16	9	0	0	3	7	0	0	4	2
NA_peak_2643	Tb927_10_v5.1	1617230	1617737	.	508	943	1173	911	1083	7	0	5	78	0	0	100	16	0	1	107	2	0	0	134	2
NA_peak_2644	Tb927_10_v5.1	1629614	1630264	.	651	166	543	12	740	34	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2645	Tb927_10_v5.1	1637533	1638001	.	469	0	18	6	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2646	Tb927_10_v5.1	1649301	1651247	.	1947	6906	14146	15952	17231	36	78	139	20	104	20	87	243	131	4	97	282	120	1	84	278
NA_peak_2647	Tb927_10_v5.1	1662911	1663940	.	1030	8252	10623	5592	4388	55	40	224	191	193	10	30	271	94	12	43	164	74	0	15	146
NA_peak_2648	Tb927_10_v5.1	1664146	1665238	.	1093	5206	5800	5819	3403	157	1	5	162	132	4	6	146	152	1	3	141	90	1	1	95
NA_peak_2649	Tb927_10_v5.1	1667315	1668785	.	1471	5664	10408	7607	10540	71	77	86	85	15	252	238	8	8	189	197	7	6	233	262	4
NA_peak_2650	Tb927_10_v5.1	1685730	1686574	.	845	786	4741	5062	6233	39	0	0	29	208	0	2	132	198	0	3	152	254	0	2	178
NA_peak_2651	Tb927_10_v5.1	1690225	1691255	.	1031	1424	3810	359	513	44	54	46	36	48	106	130	45	8	9	9	15	0	20	27	0
NA_peak_2652	Tb927_10_v5.1	1706278	1707816	.	1539	2080	3438	1394	1757	69	46	38	49	130	4	7	62	51	18	14	22	44	0	4	25
NA_peak_2653	Tb927_10_v5.1	1715912	1716224	.	313	718	630	375	386	19	17	0	0	19	3	0	0	14	2	0	0	15	1	0	0
NA_peak_2654	Tb927_10_v5.1	1718028	1718723	.	696	2029	2744	1628	406	99	3	4	96	130	1	1	92	73	1	2	61	20	0	2	16
NA_peak_2655	Tb927_10_v5.1	1723106	1724059	.	954	8291	23031	23582	27425	288	31	122	206	532	175	522	314	338	255	650	232	244	302	779	148
NA_peak_2656	Tb927_10_v5.1	1731237	1732440	.	1204	31	379	465	637	0	0	1	0	11	1	8	11	16	0	4	8	18	0	5	11
NA_peak_2657	Tb927_10_v5.1	1732492	1732826	.	335	109	230	131	123	18	4	0	0	23	0	0	1	27	0	0	1	13	0	0	1
NA_peak_2658	Tb927_10_v5.1	1733988	1734774	.	787	1442	2268	1306	1044	26	17	6	46	53	0	0	100	28	0	0	76	23	0	0	51
NA_peak_2659	Tb927_10_v5.1	1737202	1738016	.	815	1180	2040	1632	1550	0	24	39	3	1	70	59	6	1	60	38	5	0	64	55	4
NA_peak_2660	Tb927_10_v5.1	1743428	1743890	.	463	64	172	69	91	0	0	3	3	0	0	0	7	0	0	0	6	0	0	0	1
NA_peak_2661	Tb927_10_v5.1	1750147	1750480	.	334	106	236	106	109	10	6	0	0	39	0	0	0	15	0	0	1	17	1	0	0
NA_peak_2662	Tb927_10_v5.1	1751610	1751978	.	369	128	261	138	152	14	3	0	0	31	0	1	0	18	0	0	0	11	0	0	0
NA_peak_2663	Tb927_10_v5.1	1755221	1756554	.	1334	158	272	228	651	12	6	4	5	0	0	0	0	1	0	0	0	0	0	0	0
NA_peak_2664	Tb927_10_v5.1	1759882	1760227	.	346	105	229	139	98	10	8	0	4	33	1	0	1	20	0	0	2	14	0	0	0
NA_peak_2665	Tb927_10_v5.1	1763580	1764616	.	1037	52980	52377	36997	29375	857	493	778	544	1037	75	71	759	759	50	37	605	615	25	19	512
NA_peak_2666	Tb927_10_v5.1	1767863	1768416	.	554	3045	3635	1653	845	26	51	22	0	80	32	8	0	27	24	5	0	26	1	0	0
NA_peak_2667	Tb927_10_v5.1	1768463	1769486	.	1024	3230	4652	2029	1256	1	0	112	24	0	0	64	68	0	0	30	35	0	0	2	28
NA_peak_2668	Tb927_10_v5.1	1770558	1771546	.	989	952	2768	950	63	3	30	34	3	1	85	82	1	0	33	35	0	0	2	4	0
NA_peak_2669	Tb927_10_v5.1	1775284	1776562	.	1279	165	211	267	89	1	2	4	0	7	0	0	13	5	0	0	6	0	0	0	0
NA_peak_2670	Tb927_10_v5.1	1785320	1787347	.	2028	343	935	494	832	10	3	2	6	24	2	2	10	15	1	3	9	15	0	4	4
NA_peak_2671	Tb927_10_v5.1	1792005	1793717	.	1713	2095	3997	2310	7282	8	5	30	17	44	3	4	19	16	0	0	7	10	1	2	6
NA_peak_2672	Tb927_10_v5.1	1794968	1795344	.	377	640	493	409	483	26	5	2	22	22	0	0	11	27	0	0	11	16	0	1	8
NA_peak_2673	Tb927_10_v5.1	1804379	1805278	.	900	834	2718	1505	80	3	29	32	3	2	83	104	2	0	46	55	0	2	0	0	0
NA_peak_2674	Tb927_10_v5.1	1809341	1809711	.	371	721	1023	463	158	11	46	22	0	2	82	60	0	5	32	29	0	5	0	0	0
NA_peak_2675	Tb927_10_v5.1	1823234	1824034	.	801	0	57	2	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2676	Tb927_10_v5.1	1826349	1826725	.	377	245	226	160	126	9	13	0	0	16	4	0	0	5	1	0	0	3	0	0	0
NA_peak_2677	Tb927_10_v5.1	1841838	1844091	.	2254	999	7355	9273	10251	5	7	12	14	14	69	175	3	15	112	197	8	12	107	246	7
NA_peak_2678	Tb927_10_v5.1	1850069	1852419	.	2351	6998	28530	32654	33256	64	42	51	61	51	332	402	15	45	376	425	16	57	375	437	10
NA_peak_2679	Tb927_10_v5.1	1857842	1858381	.	540	478	723	342	137	15	16	0	0	29	5	0	0	9	3	0	0	3	4	0	0
NA_peak_2680	Tb927_10_v5.1	1858660	1859157	.	498	468	596	246	122	0	2	8	8	0	0	7	28	0	0	10	13	0	0	5	1
NA_peak_2681	Tb927_10_v5.1	1860497	1860961	.	465	1	74	11	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2682	Tb927_10_v5.1	1874640	1875392	.	753	55	145	56	74	0	0	1	1	0	0	7	0	0	0	0	0	0	0	1	0
NA_peak_2683	Tb927_10_v5.1	1891672	1892630	.	959	4342	9784	6050	6380	105	91	109	98	6	231	289	1	4	160	198	1	0	178	189	1
NA_peak_2684	Tb927_10_v5.1	1902761	1903241	.	481	87	77	31	248	0	0	7	10	0	0	2	0	0	0	1	0	0	0	6	1
NA_peak_2685	Tb927_10_v5.1	1921854	1922996	.	1143	707	1276	341	265	10	9	5	2	6	31	2	0	3	10	1	0	1	7	0	0
NA_peak_2686	Tb927_10_v5.1	1923006	1923407	.	402	310	533	154	78	0	0	17	6	0	0	24	0	0	0	11	0	0	0	0	2
NA_peak_2687	Tb927_10_v5.1	1926762	1927107	.	346	0	6	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2688	Tb927_10_v5.1	1946907	1948308	.	1402	3210	8242	3883	2354	16	120	80	1	1	178	207	0	2	98	124	0	0	54	82	0
NA_peak_2689	Tb927_10_v5.1	1961020	1962183	.	1164	4897	17943	16466	10205	5	95	175	36	12	339	634	7	6	218	548	6	3	122	377	6
NA_peak_2690	Tb927_10_v5.1	1964506	1965063	.	558	1609	1226	1146	914	16	51	0	0	12	45	0	0	3	33	0	3	7	25	0	0
NA_peak_2691	Tb927_10_v5.1	1965410	1965783	.	374	1181	851	859	657	0	0	76	25	0	0	70	2	0	0	58	1	0	0	46	3
NA_peak_2692	Tb927_10_v5.1	1966409	1968328	.	1920	3049	4037	3008	1984	79	30	21	35	30	85	52	7	24	67	49	2	11	51	36	0
NA_peak_2693	Tb927_10_v5.1	1970855	1973043	.	2189	2089	2885	2009	1211	12	13	41	37	14	1	26	64	19	1	12	49	16	1	7	38
NA_peak_2694	Tb927_10_v5.1	1979544	1981373	.	1830	3529	9881	7453	3855	50	81	116	32	18	240	317	8	20	190	256	3	12	98	106	7
NA_peak_2695	Tb927_10_v5.1	1989651	1990044	.	394	2	172	9	3	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0
NA_peak_2696	Tb927_10_v5.1	1991434	1992343	.	910	741	2561	1387	1436	1	32	36	0	1	88	100	1	0	52	54	0	0	62	65	0
NA_peak_2697	Tb927_10_v5.1	2000570	2002359	.	1790	1408	4093	2264	1718	16	5	25	25	7	46	141	3	7	22	79	6	2	21	61	0
NA_peak_2698	Tb927_10_v5.1	2003863	2005142	.	1280	1895	10681	14145	14454	5	79	69	6	243	230	306	179	231	330	430	170	397	333	376	229
NA_peak_2699	Tb927_10_v5.1	2007711	2008256	.	546	1489	4357	4033	3802	91	0	12	97	302	0	2	209	338	0	1	225	268	0	0	180
NA_peak_2700	Tb927_10_v5.1	2017724	2018592	.	869	2675	5322	824	930	71	0	8	110	128	0	3	177	23	0	0	34	33	0	1	34
NA_peak_2701	Tb927_10_v5.1	2020092	2020690	.	599	69	500	100	37	0	0	3	2	0	0	20	1	0	0	3	0	0	0	0	0
NA_peak_2702	Tb927_10_v5.1	2027310	2027834	.	525	55	189	9	6	0	2	5	0	0	1	11	0	0	0	1	0	0	0	0	0
NA_peak_2703	Tb927_10_v5.1	2042330	2043343	.	1014	632	10521	12058	14674	11	42	22	3	14	459	265	0	22	492	310	1	28	530	372	2
NA_peak_2704	Tb927_10_v5.1	2046548	2046875	.	328	78	125	29	21	7	6	0	0	1	10	0	0	0	0	0	0	0	1	0	0
NA_peak_2705	Tb927_10_v5.1	2048590	2048897	.	308	117	956	826	880	0	2	12	0	0	1	136	2	0	0	106	2	0	0	106	0
NA_peak_2706	Tb927_10_v5.1	2051241	2052541	.	1301	1444	11850	10720	10278	6	36	43	0	1	199	251	6	3	168	250	5	1	180	221	3
NA_peak_2707	Tb927_10_v5.1	2054886	2055850	.	965	1959	11407	10277	9595	11	54	24	4	0	269	20	1	2	267	24	1	1	237	11	0
NA_peak_2708	Tb927_10_v5.1	2060704	2062552	.	1849	4685	29421	24353	40754	76	113	82	65	3	0	9	3	2	5	2	3	0	2	8	1
NA_peak_2709	Tb927_10_v5.1	2084087	2084647	.	561	3	1	5	223	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2710	Tb927_10_v5.1	2087715	2088927	.	1213	7	8	6	126	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2711	Tb927_10_v5.1	2095009	2095947	.	939	346	988	752	528	9	2	20	6	72	1	2	26	59	0	0	26	31	0	1	19
NA_peak_2712	Tb927_10_v5.1	2097271	2098413	.	1143	269	705	557	371	7	1	4	5	62	0	1	24	47	0	2	15	31	0	0	18
NA_peak_2713	Tb927_10_v5.1	2099744	2100498	.	755	245	633	512	349	7	0	7	3	62	0	1	20	46	0	1	22	28	0	0	13
NA_peak_2714	Tb927_10_v5.1	2102291	2103067	.	777	174	541	451	296	5	0	5	3	49	1	1	18	33	0	0	13	15	0	0	11
NA_peak_2715	Tb927_10_v5.1	2104660	2105125	.	466	202	455	332	206	2	0	1	21	39	0	1	25	27	0	4	17	25	0	0	5
NA_peak_2716	Tb927_10_v5.1	2105298	2106546	.	1249	203	2842	1821	948	12	0	0	5	142	0	1	85	100	1	3	60	74	0	1	31
NA_peak_2717	Tb927_10_v5.1	2107753	2109110	.	1358	258	2963	1927	853	8	0	1	8	84	0	4	91	60	0	4	72	20	2	1	40
NA_peak_2718	Tb927_10_v5.1	2110545	2111669	.	1125	164	2015	1235	523	2	0	4	8	41	0	3	77	21	0	0	50	6	0	1	34
NA_peak_2719	Tb927_10_v5.1	2113109	2114239	.	1131	174	2042	1234	539	3	0	1	7	42	1	1	82	28	1	1	64	8	0	2	29
NA_peak_2720	Tb927_10_v5.1	2115671	2116810	.	1140	161	2219	1401	614	4	1	1	7	43	0	4	84	36	1	1	70	14	0	0	39
NA_peak_2721	Tb927_10_v5.1	2124528	2126448	.	1921	2894	6076	2684	1624	57	37	31	32	146	8	13	75	56	2	7	33	38	3	5	25
NA_peak_2722	Tb927_10_v5.1	2138509	2139626	.	1118	324	1006	185	231	7	1	2	9	27	0	1	20	7	0	0	3	11	0	0	6
NA_peak_2723	Tb927_10_v5.1	2140582	2141318	.	737	1307	1682	1155	1181	55	24	0	5	100	5	0	0	58	0	0	13	71	2	0	23
NA_peak_2724	Tb927_10_v5.1	2154293	2154654	.	362	53	203	137	122	1	1	0	1	2	3	0	0	0	7	1	0	3	3	0	0
NA_peak_2725	Tb927_10_v5.1	2168067	2168404	.	338	1	2	3	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2726	Tb927_10_v5.1	2169905	2170718	.	814	819	1067	512	408	25	8	0	0	15	46	0	0	5	15	0	0	3	9	0	0
NA_peak_2727	Tb927_10_v5.1	2170741	2171088	.	348	511	617	339	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NA_peak_2728	Tb927_10_v5.1	2171168	2172140	.	973	1105	1320	685	324	0	0	22	21	0	0	44	2	0	0	19	1	0	0	14	1
NA_peak_2729	Tb927_10_v5.1	2175450	2176330	.	881	449	2885	2387	2633	28	1	0	29	188	0	1	150	166	0	1	112	210	1	2	147
NA_peak_2730	Tb927_10_v5.1	2177930	2178724	.	795	1489	4934	3019	2001	67	0	17	76	229	0	2	178	154	0	0	133	88	0	1	92
NA_peak_2731	Tb927_10_v5.1	2185897	2187914	.	2018	3249	3310	4102	4548	19	161	56	0	71	2	0	0	73	4	0	0	89	2	0	0
NA_peak_2732	Tb927_10_v5.1	2188452	2188760	.	309	1806	917	1059	1250	0	3	103	4	0	0	6	45	0	0	11	51	0	0	13	60
NA_peak_2733	Tb927_10_v5.1	2189915	2190706	.	792	246	7586	5720	4301	3	0	10	4	3	283	201	1	3	231	164	1	1	175	124	0
NA_peak_2734	Tb927_10_v5.1	2204972	2205870	.	899	300	583	208	66	7	1	1	0	5	0	1	5	7	1	0	0	1	0	0	0
NA_peak_2735	Tb927_10_v5.1	2206749	2209354	.	2606	2769	16357	23934	36258	55	14	17	34	269	7	68	240	345	14	93	336	556	27	136	467
NA_peak_2736	Tb927_10_v5.1	2218770	2219615	.	846	355	2291	1558	1462	0	21	21	0	0	95	88	1	0	74	63	0	0	67	63	0
NA_peak_2737	Tb927_10_v5.1	2220434	2223510	.	3077	5053	7724	8720	14966	20	202	188	11	161	105	120	168	243	11	43	284	369	9	67	390
NA_peak_2738	Tb927_10_v5.1	2226047	2226383	.	337	1294	682	793	1481	0	3	0	0	0	3	0	1	0	0	0	0	1	0	0	0
NA_peak_2739	Tb927_10_v5.1	2238309	2240491	.	2183	683	1366	2027	2712	23	5	18	20	23	0	12	35	41	0	17	37	47	0	15	57
NA_peak_2740	Tb927_10_v5.1	2245295	2246700	.	1406	1782	4017	3167	1206	23	50	66	16	0	107	97	0	0	82	95	0	0	32	36	0
NA_peak_2741	Tb927_10_v5.1	2250602	2251979	.	1378	410	1208	367	898	0	1	9	4	0	0	23	13	0	0	1	0	0	0	1	0
NA_peak_2742	Tb927_10_v5.1	2252251	2253219	.	969	19	589	550	500	1	0	0	1	6	19	28	2	0	16	16	0	2	12	20	0
NA_peak_2743	Tb927_10_v5.1	2273252	2274247	.	996	475	749	525	711	14	8	6	27	2	15	48	4	1	9	22	2	1	9	38	0
