,Chromosome,Peak_Start,Peak_End,Peak_Name,UTR_Start,UTR_End,UTR_Gene_ID,UTR_Strand,UTR_Peak_overlap,Control_total,Control_F,Control_R,Treatment_total,Treatment_F,Treatment_R,Treatment_fraction_F,Treatment_fraction_R,Treatment_total_corrected_F,Treatment_total_corrected_R,download_seq,is_fully_contained
770,Tb927_07_v5.1,424506,425899,NA_peak_2404,424747,425574,Tb927.7.1700,+,827,1381,131,7,8552,203,63,0.7631578947368421,0.23684210526315785,6526.526315789474,2025.473684210526,Tb927_07_v5.1:424747..425574:f,False
771,Tb927_07_v5.1,427443,428257,NA_peak_2406,428073,428874,Tb927.7.1720,+,184,5,0,0,94,6,4,0.6,0.4,56.4,37.6,Tb927_07_v5.1:428073..428257:f,False
772,Tb927_07_v5.1,442474,443614,NA_peak_2409,442508,443069,Tb927.7.1810,+,561,508,0,1,2318,2,25,0.07407407407407407,0.9259259259259259,171.7037037037037,2146.2962962962965,Tb927_07_v5.1:442508..443069:f,False
774,Tb927_07_v5.1,447547,449290,NA_peak_2410,448069,448630,Tb927.7.1850,+,561,856,14,10,3416,13,90,0.1262135922330097,0.8737864077669903,431.1456310679612,2984.854368932039,Tb927_07_v5.1:448069..448630:f,False
776,Tb927_07_v5.1,572345,573282,NA_peak_2417,572793,573083,Tb927.7.2220,-,290,141,1,3,673,13,8,0.6190476190476191,0.38095238095238093,416.61904761904765,256.38095238095235,Tb927_07_v5.1:572793..573083:r,False
777,Tb927_07_v5.1,576958,578489,NA_peak_2419,578099,578991,Tb927.7.2240,-,390,73,1,2,664,36,3,0.9230769230769231,0.07692307692307687,612.9230769230769,51.076923076923045,Tb927_07_v5.1:578099..578489:r,False
778,Tb927_07_v5.1,580718,581272,NA_peak_2420,581017,581708,Tb927.7.2250,-,255,994,20,75,3556,3,236,0.012552301255230125,0.9874476987447699,44.63598326359833,3511.364016736402,Tb927_07_v5.1:581017..581272:r,False
779,Tb927_07_v5.1,581592,582679,NA_peak_2421,581017,581708,Tb927.7.2250,-,116,688,47,9,5024,242,68,0.7806451612903226,0.21935483870967742,3921.9612903225807,1102.0387096774193,Tb927_07_v5.1:581592..581708:r,False
780,Tb927_07_v5.1,598059,599471,NA_peak_2423,598601,599447,Tb927.7.2330,-,846,1840,111,127,21638,940,574,0.6208718626155878,0.3791281373844122,13434.425363276088,8203.574636723912,Tb927_07_v5.1:598601..599447:r,False
781,Tb927_07_v5.1,663166,663832,NA_peak_2430,662160,663661,Tb927.7.2580,-,495,345,1,50,1947,4,227,0.017316017316017316,0.9826839826839827,33.714285714285715,1913.2857142857144,Tb927_07_v5.1:663166..663661:r,False
782,Tb927_07_v5.1,668396,669050,NA_peak_2432,668939,669787,Tb927.7.2610,-,111,4834,304,59,17558,1031,81,0.927158273381295,0.07284172661870503,16279.044964028777,1278.955035971223,Tb927_07_v5.1:668939..669050:r,False
783,Tb927_07_v5.1,672068,673162,NA_peak_2433,672562,672682,Tb927.7.2630,-,120,596,28,11,11784,599,52,0.9201228878648233,0.07987711213517668,10842.728110599079,941.271889400922,Tb927_07_v5.1:672562..672682:r,False
784,Tb927_07_v5.1,679661,681203,NA_peak_2434,678707,680734,Tb927.7.2650,-,1073,1534,44,27,8335,298,91,0.7660668380462725,0.2339331619537275,6385.167095115681,1949.8329048843186,Tb927_07_v5.1:679661..680734:r,False
785,Tb927_07_v5.1,692532,693425,NA_peak_2435,689464,693073,Tb927.7.2670,-,541,598,12,11,5773,29,159,0.15425531914893617,0.8457446808510638,890.5159574468086,4882.484042553191,Tb927_07_v5.1:692532..693073:r,False
786,Tb927_07_v5.1,695394,696853,NA_peak_2436,694858,700737,Tb927.7.2680,-,1459,397,12,7,2914,100,29,0.7751937984496124,0.22480620155038755,2258.914728682171,655.0852713178293,Tb927_07_v5.1:695394..696853:r,True
787,Tb927_07_v5.1,696940,697529,NA_peak_2437,694858,700737,Tb927.7.2680,-,589,237,16,13,1400,75,67,0.528169014084507,0.471830985915493,739.4366197183098,660.5633802816902,Tb927_07_v5.1:696940..697529:r,True
788,Tb927_07_v5.1,706879,707892,NA_peak_2438,706599,706913,Tb927.7.2710,-,34,32,1,3,1149,42,57,0.42424242424242425,0.5757575757575757,487.4545454545455,661.5454545454545,Tb927_07_v5.1:706879..706913:r,False
789,Tb927_07_v5.1,747003,748007,NA_peak_2445,747268,748371,Tb927.7.2970,+,739,200,2,8,2160,52,25,0.6753246753246753,0.3246753246753247,1458.7012987012988,701.2987012987013,Tb927_07_v5.1:747268..748007:f,False
790,Tb927_07_v5.1,751473,751809,NA_peak_2446,751722,752446,Tb927.7.2990,+,87,1,0,0,52,0,5,0.0,1.0,0.0,52.0,Tb927_07_v5.1:751722..751809:f,False
791,Tb927_07_v5.1,760328,761341,NA_peak_2449,760966,761041,Tb927.7.3010,+,75,1887,13,111,10834,75,470,0.13761467889908258,0.8623853211009174,1490.9174311926606,9343.082568807338,Tb927_07_v5.1:760966..761041:f,False
792,Tb927_07_v5.1,764130,764477,NA_peak_2450,764388,764727,Tb927.7.3030,+,89,1,0,0,50,0,8,0.0,1.0,0.0,50.0,Tb927_07_v5.1:764388..764477:f,False
793,Tb927_07_v5.1,778195,779343,NA_peak_2452,777914,779002,Tb927.7.3070,+,807,7448,273,85,28784,757,195,0.7951680672268907,0.2048319327731093,22888.11764705882,5895.8823529411775,Tb927_07_v5.1:778195..779002:f,False
794,Tb927_07_v5.1,785739,786057,NA_peak_2456,784255,786066,Tb927.7.3090,+,318,464,8,7,1413,26,23,0.5306122448979592,0.4693877551020408,749.7551020408164,663.2448979591836,Tb927_07_v5.1:785739..786057:f,True
795,Tb927_07_v5.1,827856,828561,NA_peak_2463,828249,828628,Tb927.7.3210,+,312,615,40,2,4898,332,19,0.9458689458689459,0.054131054131054124,4632.866096866097,265.1339031339031,Tb927_07_v5.1:828249..828561:f,False
796,Tb927_07_v5.1,834561,835588,NA_peak_2465,834810,834881,Tb927.7.3240,+,71,1793,101,61,18452,8,988,0.008032128514056224,0.9919678714859438,148.20883534136544,18303.791164658636,Tb927_07_v5.1:834810..834881:f,False
797,Tb927_07_v5.1,849792,850560,NA_peak_2466,849671,850270,Tb927.7.3300,-,478,15,2,0,105,0,3,0.0,1.0,0.0,105.0,Tb927_07_v5.1:849792..850270:r,False
798,Tb927_07_v5.1,871628,872568,NA_peak_2468,872435,873065,Tb927.7.3340,-,133,12,0,0,195,17,7,0.7083333333333334,0.29166666666666663,138.125,56.87499999999999,Tb927_07_v5.1:872435..872568:r,False
799,Tb927_07_v5.1,881932,882736,NA_peak_2472,882204,882630,Tb927.7.3380,-,426,1629,96,32,7202,498,15,0.9707602339181286,0.0292397660818714,6991.415204678362,210.5847953216378,Tb927_07_v5.1:882204..882630:r,False
800,Tb927_07_v5.1,888403,889026,NA_peak_2474,888547,888760,Tb927.7.3420,-,213,760,9,72,4024,102,86,0.5425531914893617,0.45744680851063835,2183.234042553191,1840.7659574468087,Tb927_07_v5.1:888547..888760:r,False
801,Tb927_07_v5.1,890771,891700,NA_peak_2475,891142,891471,Tb927.7.3440,-,329,4935,91,85,18359,615,1,0.9983766233766234,0.0016233766233766378,18329.196428571428,29.803571428571694,Tb927_07_v5.1:891142..891471:r,False
802,Tb927_07_v5.1,894912,895544,NA_peak_2476,894823,894922,Tb927.7.3470,-,10,0,0,0,59,2,1,0.6666666666666666,0.33333333333333337,39.33333333333333,19.666666666666668,Tb927_07_v5.1:894912..894922:r,False
803,Tb927_07_v5.1,906378,907713,NA_peak_2480,907211,907345,Tb927.7.3510,-,134,867,11,57,6584,162,157,0.5078369905956113,0.49216300940438873,3343.5987460815045,3240.4012539184955,Tb927_07_v5.1:907211..907345:r,False
804,Tb927_07_v5.1,909025,909659,NA_peak_2481,909012,909321,Tb927.7.3520,-,296,465,10,4,2041,17,40,0.2982456140350877,0.7017543859649122,608.719298245614,1432.280701754386,Tb927_07_v5.1:909025..909321:r,False
805,Tb927_07_v5.1,920863,922037,NA_peak_2483,921066,921561,Tb927.7.3560,-,495,2618,200,8,35586,1827,18,0.9902439024390244,0.009756097560975618,35238.81951219512,347.18048780487834,Tb927_07_v5.1:921066..921561:r,False
806,Tb927_07_v5.1,938594,939612,NA_peak_2487,938606,938792,Tb927.7.3610,-,186,3769,99,128,22907,185,910,0.1689497716894977,0.8310502283105023,3870.132420091324,19036.867579908678,Tb927_07_v5.1:938606..938792:r,False
807,Tb927_07_v5.1,963393,965205,NA_peak_2489,961945,964704,Tb927.7.3700,-,1311,127,9,8,1657,95,22,0.811965811965812,0.18803418803418803,1345.4273504273503,311.5726495726496,Tb927_07_v5.1:963393..964704:r,False
808,Tb927_07_v5.1,981504,982337,NA_peak_2494,981803,982008,Tb927.7.3750,-,205,1152,35,12,6363,367,39,0.9039408866995073,0.09605911330049266,5751.775862068966,611.2241379310348,Tb927_07_v5.1:981803..982008:r,False
809,Tb927_07_v5.1,998107,998822,NA_peak_2496,998644,998726,Tb927.7.3830,-,82,1,0,0,56,0,0,,,,,Tb927_07_v5.1:998644..998726:r,False
810,Tb927_07_v5.1,1025161,1025608,NA_peak_2502,1025164,1025751,Tb927.7.3920,+,444,71,0,11,610,17,18,0.4857142857142857,0.5142857142857142,296.2857142857143,313.71428571428567,Tb927_07_v5.1:1025164..1025608:f,False
811,Tb927_07_v5.1,1061020,1063075,NA_peak_2506,1060841,1061298,Tb927.7.4010,+,278,247,11,8,4388,26,123,0.174496644295302,0.825503355704698,765.6912751677852,3622.308724832215,Tb927_07_v5.1:1061020..1061298:f,False
812,Tb927_07_v5.1,1066428,1067353,NA_peak_2507,1064630,1067126,Tb927.7.4020,+,698,216,7,7,2314,94,11,0.8952380952380953,0.10476190476190472,2071.5809523809526,242.41904761904752,Tb927_07_v5.1:1066428..1067126:f,False
813,Tb927_07_v5.1,1074958,1076380,NA_peak_2509,1075015,1075085,Tb927.7.4050,+,70,3579,109,137,32397,87,1240,0.06556141672946496,0.9344385832705351,2123.993217784476,30273.006782215525,Tb927_07_v5.1:1075015..1075085:f,False
815,Tb927_07_v5.1,1103360,1105236,NA_peak_2518,1103389,1103541,Tb927.7.4130,+,152,1519,105,23,15350,225,532,0.29722589167767505,0.7027741083223249,4562.417437252312,10787.582562747688,Tb927_07_v5.1:1103389..1103541:f,False
817,Tb927_07_v5.1,1126119,1126993,NA_peak_2521,1125859,1126142,Tb927.7.4230,+,23,657,5,24,3732,7,114,0.05785123966942149,0.9421487603305785,215.900826446281,3516.099173553719,Tb927_07_v5.1:1126119..1126142:f,False
818,Tb927_07_v5.1,1133030,1134771,NA_peak_2522,1133442,1134099,Tb927.7.4260,-,657,1615,71,13,9173,366,14,0.9631578947368421,0.0368421052631579,8835.047368421052,337.9526315789474,Tb927_07_v5.1:1133442..1134099:r,False
819,Tb927_07_v5.1,1149454,1150736,NA_peak_2525,1149956,1150297,Tb927.7.4340,-,341,4612,37,217,39670,230,1417,0.13964784456587737,0.8603521554341227,5539.829993928355,34130.17000607165,Tb927_07_v5.1:1149956..1150297:r,False
820,Tb927_07_v5.1,1153350,1155127,NA_peak_2526,1153826,1154350,Tb927.7.4360,-,524,3046,197,25,42335,1623,299,0.8444328824141519,0.15556711758584807,35749.066077003125,6585.933922996878,Tb927_07_v5.1:1153826..1154350:r,False
821,Tb927_07_v5.1,1166559,1167226,NA_peak_2530,1166402,1168212,Tb927.7.4400,-,667,912,29,22,5554,199,53,0.7896825396825397,0.21031746031746035,4385.896825396825,1168.1031746031747,Tb927_07_v5.1:1166559..1167226:r,True
822,Tb927_07_v5.1,1207726,1209036,NA_peak_2534,1207846,1207967,Tb927.7.4540,-,121,1076,15,95,12616,58,543,0.09650582362728785,0.9034941763727121,1217.5174708818636,11398.482529118137,Tb927_07_v5.1:1207846..1207967:r,False
823,Tb927_07_v5.1,1216069,1217496,NA_peak_2535,1215905,1217201,Tb927.7.4580,-,1132,644,25,34,3820,73,141,0.3411214953271028,0.6588785046728972,1303.0841121495325,2516.9158878504672,Tb927_07_v5.1:1216069..1217201:r,False
824,Tb927_07_v5.1,1221004,1222378,NA_peak_2536,1220868,1221081,Tb927.7.4600,-,77,465,13,10,3684,69,117,0.3709677419354839,0.6290322580645161,1366.6451612903227,2317.3548387096776,Tb927_07_v5.1:1221004..1221081:r,False
825,Tb927_07_v5.1,1224903,1226442,NA_peak_2537,1225743,1226039,Tb927.7.4620,-,296,157,7,4,1409,73,10,0.8795180722891566,0.12048192771084343,1239.2409638554216,169.7590361445784,Tb927_07_v5.1:1225743..1226039:r,False
827,Tb927_07_v5.1,1230426,1231440,NA_peak_2540,1231036,1231909,Tb927.7.4650,-,404,542,5,17,2657,96,17,0.8495575221238938,0.1504424778761062,2257.2743362831857,399.7256637168142,Tb927_07_v5.1:1231036..1231440:r,False
829,Tb927_07_v5.1,1245990,1247472,NA_peak_2542,1246514,1247230,Tb927.7.4690,-,716,966,11,6,5498,37,66,0.3592233009708738,0.6407766990291262,1975.009708737864,3522.9902912621355,Tb927_07_v5.1:1246514..1247230:r,False
830,Tb927_07_v5.1,1251507,1253661,NA_peak_2544,1252382,1252702,Tb927.7.4710,-,320,1551,27,47,8840,146,203,0.4183381088825215,0.5816618911174785,3698.10888252149,5141.89111747851,Tb927_07_v5.1:1252382..1252702:r,False
831,Tb927_07_v5.1,1255212,1255563,NA_peak_2545,1254770,1257204,Tb927.7.4730,-,351,103,0,0,410,0,0,,,,,Tb927_07_v5.1:1255212..1255563:r,True
832,Tb927_07_v5.1,1262166,1262571,NA_peak_2546,1262422,1262598,Tb927.7.4760,-,149,34,0,5,139,5,0,1.0,0.0,139.0,0.0,Tb927_07_v5.1:1262422..1262571:r,False
834,Tb927_07_v5.1,1267211,1268851,NA_peak_2547,1268461,1268601,Tb927.7.4810,-,140,498,15,10,2768,93,34,0.7322834645669292,0.26771653543307083,2026.9606299212599,741.03937007874,Tb927_07_v5.1:1268461..1268601:r,False
835,Tb927_07_v5.1,1270099,1270430,NA_peak_2548,1270173,1270544,Tb927.7.4820,-,257,1,0,0,61,2,6,0.25,0.75,15.25,45.75,Tb927_07_v5.1:1270173..1270430:r,False
836,Tb927_07_v5.1,1281278,1283113,NA_peak_2549,1281692,1282112,Tb927.7.4890,-,420,3531,97,126,20046,637,205,0.7565320665083135,0.2434679334916865,15165.441805225653,4880.558194774348,Tb927_07_v5.1:1281692..1282112:r,False
837,Tb927_07_v5.1,1305419,1306613,NA_peak_2552,1306577,1306637,Tb927.7.4960,-,36,1558,42,69,15716,811,24,0.9712574850299401,0.028742514970059863,15264.28263473054,451.7173652694608,Tb927_07_v5.1:1306577..1306613:r,False
838,Tb927_07_v5.1,1342810,1344065,NA_peak_2559,1342859,1343480,Tb927.7.5080,+,621,13,0,0,383,28,7,0.8,0.19999999999999996,306.40000000000003,76.59999999999998,Tb927_07_v5.1:1342859..1343480:f,False
839,Tb927_07_v5.1,1353327,1354517,NA_peak_2560,1353462,1353852,Tb927.7.5130,+,390,1066,9,57,12621,40,557,0.06700167504187604,0.932998324958124,845.6281407035175,11775.371859296483,Tb927_07_v5.1:1353462..1353852:f,False
840,Tb927_07_v5.1,1368927,1370558,NA_peak_2562,1368913,1369524,Tb927.7.5190,+,597,263,9,16,1709,25,49,0.33783783783783783,0.6621621621621622,577.3648648648649,1131.6351351351352,Tb927_07_v5.1:1368927..1369524:f,False
841,Tb927_07_v5.1,1371175,1372521,NA_peak_2563,1371856,1371940,Tb927.7.5200,+,84,550,20,7,8002,342,50,0.8724489795918368,0.12755102040816324,6981.336734693878,1020.6632653061223,Tb927_07_v5.1:1371856..1371940:f,False
842,Tb927_07_v5.1,1384108,1386557,NA_peak_2568,1384888,1385732,Tb927.7.5230,+,844,1597,69,52,8575,158,326,0.32644628099173556,0.6735537190082644,2799.2768595041325,5775.7231404958675,Tb927_07_v5.1:1384888..1385732:f,False
843,Tb927_07_v5.1,1387885,1390450,NA_peak_2569,1387802,1389329,Tb927.7.5240,+,1444,3223,34,63,23470,217,560,0.27927927927927926,0.7207207207207207,6554.684684684684,16915.315315315314,Tb927_07_v5.1:1387885..1389329:f,False
844,Tb927_07_v5.1,1404639,1405835,NA_peak_2573,1405031,1406422,Tb927.7.5290,+,804,544,15,13,2692,78,34,0.6964285714285714,0.3035714285714286,1874.7857142857142,817.2142857142858,Tb927_07_v5.1:1405031..1405835:f,False
845,Tb927_07_v5.1,1414467,1416287,NA_peak_2574,1415286,1415724,Tb927.7.5320,+,438,1483,24,59,9035,20,539,0.03577817531305903,0.964221824686941,323.25581395348837,8711.744186046511,Tb927_07_v5.1:1415286..1415724:f,False
846,Tb927_07_v5.1,1417581,1418621,NA_peak_2575,1418297,1418529,Tb927.7.5330,+,232,755,16,30,3406,48,144,0.25,0.75,851.5,2554.5,Tb927_07_v5.1:1418297..1418529:f,False
847,Tb927_07_v5.1,1425610,1426920,NA_peak_2576,1420823,1427873,Tb927.7.5340,+,1310,1434,31,132,11130,79,702,0.10115236875800256,0.8988476312419974,1125.8258642765684,10004.174135723431,Tb927_07_v5.1:1425610..1426920:f,True
848,Tb927_07_v5.1,1450303,1450680,NA_peak_2581,1450156,1450367,Tb927.7.5390,+,64,121,7,3,649,10,36,0.21739130434782608,0.782608695652174,141.08695652173913,507.9130434782609,Tb927_07_v5.1:1450303..1450367:f,False
849,Tb927_07_v5.1,1456029,1457259,NA_peak_2582,1456087,1456941,Tb927.7.5410,+,854,365,38,1,2708,42,81,0.34146341463414637,0.6585365853658536,924.6829268292684,1783.3170731707314,Tb927_07_v5.1:1456087..1456941:f,False
850,Tb927_07_v5.1,1458324,1459196,NA_peak_2583,1458736,1459655,Tb927.7.5420,+,460,409,8,2,1976,72,0,1.0,0.0,1976.0,0.0,Tb927_07_v5.1:1458736..1459196:f,False
851,Tb927_07_v5.1,1462618,1463022,NA_peak_2584,1462623,1462840,Tb927.7.5430,+,217,186,14,4,904,26,27,0.49056603773584906,0.5094339622641509,443.47169811320754,460.52830188679246,Tb927_07_v5.1:1462623..1462840:f,False
852,Tb927_07_v5.1,1468594,1469164,NA_peak_2586,1469007,1469606,Tb927.7.5440,+,157,1133,61,23,4539,120,105,0.5333333333333333,0.4666666666666667,2420.8,2118.2,Tb927_07_v5.1:1469007..1469164:f,False
853,Tb927_07_v5.1,1473873,1474745,NA_peak_2587,1472609,1474285,Tb927.7.5450,+,412,1883,47,36,7234,198,45,0.8148148148148148,0.18518518518518523,5894.37037037037,1339.62962962963,Tb927_07_v5.1:1473873..1474285:f,False
854,Tb927_07_v5.1,1479997,1480523,NA_peak_2588,1480413,1481246,Tb927.7.5480,+,110,27,1,0,494,18,2,0.9,0.09999999999999998,444.6,49.39999999999999,Tb927_07_v5.1:1480413..1480523:f,False
855,Tb927_07_v5.1,1495744,1497772,NA_peak_2591,1496423,1496703,Tb927.7.5550,+,280,3390,82,166,18831,523,250,0.6765847347994826,0.32341526520051744,12740.767141009055,6090.232858990944,Tb927_07_v5.1:1496423..1496703:f,False
856,Tb927_07_v5.1,1501647,1502220,NA_peak_2592,1501720,1502848,Tb927.7.5570,+,500,3144,146,8,11157,365,123,0.7479508196721312,0.2520491803278688,8344.887295081968,2812.1127049180327,Tb927_07_v5.1:1501720..1502220:f,False
857,Tb927_07_v5.1,1502439,1502759,NA_peak_2593,1501720,1502848,Tb927.7.5570,+,320,2453,26,54,8093,50,10,0.8333333333333334,0.16666666666666663,6744.166666666667,1348.833333333333,Tb927_07_v5.1:1502439..1502759:f,True
858,Tb927_07_v5.1,1508729,1511054,NA_peak_2594,1509635,1509954,Tb927.7.5590,+,319,957,22,17,7111,191,17,0.9182692307692307,0.08173076923076927,6529.8125,581.1875000000003,Tb927_07_v5.1:1509635..1509954:f,False
859,Tb927_07_v5.1,1514100,1514896,NA_peak_2595,1514025,1516203,Tb927.7.5600,+,796,702,11,11,3172,41,60,0.40594059405940597,0.594059405940594,1287.6435643564357,1884.3564356435643,Tb927_07_v5.1:1514100..1514896:f,True
860,Tb927_07_v5.1,1515243,1515552,NA_peak_2596,1514025,1516203,Tb927.7.5600,+,309,735,1,41,2348,0,83,0.0,1.0,0.0,2348.0,Tb927_07_v5.1:1515243..1515552:f,True
861,Tb927_07_v5.1,1521102,1521914,NA_peak_2597,1520926,1521240,Tb927.7.5615,+,138,985,16,31,3974,50,125,0.2857142857142857,0.7142857142857143,1135.4285714285713,2838.5714285714284,Tb927_07_v5.1:1521102..1521240:f,False
862,Tb927_07_v5.1,1532773,1534399,NA_peak_2599,1532045,1533438,Tb927.7.5660,+,665,1693,29,35,10917,53,315,0.14402173913043478,0.8559782608695652,1572.2853260869565,9344.714673913044,Tb927_07_v5.1:1532773..1533438:f,False
863,Tb927_07_v5.1,1547734,1548140,NA_peak_2602,1547458,1548046,Tb927.7.5730,+,312,2358,56,48,7312,210,48,0.813953488372093,0.18604651162790697,5951.627906976744,1360.3720930232557,Tb927_07_v5.1:1547734..1548046:f,False
864,Tb927_07_v5.1,1565968,1567163,NA_peak_2605,1565316,1568142,Tb927.7.5795,+,1195,3357,112,179,14322,56,883,0.059637912673056445,0.9403620873269436,854.1341853035144,13467.865814696486,Tb927_07_v5.1:1565968..1567163:f,True
865,Tb927_07_v5.1,1573224,1573539,NA_peak_2606,1573077,1573382,Tb927.7.5820,+,158,1832,75,53,6436,163,9,0.9476744186046512,0.05232558139534882,6099.232558139535,336.767441860465,Tb927_07_v5.1:1573224..1573382:f,False
866,Tb927_07_v5.1,1573651,1574259,NA_peak_2607,1573979,1574318,Tb927.7.5830,+,280,1374,30,19,6594,153,28,0.8453038674033149,0.15469613259668513,5573.933701657458,1020.0662983425418,Tb927_07_v5.1:1573979..1574259:f,False
867,Tb927_07_v5.1,1577156,1578739,NA_peak_2608,1578515,1579974,Tb927.7.5850,+,224,1275,72,26,11537,274,340,0.44625407166123776,0.5537459283387622,5148.4332247557,6388.5667752443,Tb927_07_v5.1:1578515..1578739:f,False
868,Tb927_07_v5.1,1578802,1579847,NA_peak_2609,1578515,1579974,Tb927.7.5850,+,1045,317,12,9,2102,49,59,0.4537037037037037,0.5462962962962963,953.6851851851852,1148.3148148148148,Tb927_07_v5.1:1578802..1579847:f,True
869,Tb927_07_v5.1,1592072,1593385,NA_peak_2612,1592014,1592710,Tb927.7.5930,+,638,1168,149,68,11746,49,28,0.6363636363636364,0.36363636363636365,7474.727272727273,4271.272727272727,Tb927_07_v5.1:1592072..1592710:f,False
870,Tb927_07_v5.1,1600727,1601786,NA_peak_2614,1601051,1601835,Tb927.7.5950,+,735,154,2,3,1913,46,39,0.5411764705882353,0.45882352941176474,1035.270588235294,877.7294117647059,Tb927_07_v5.1:1601051..1601786:f,False
871,Tb927_07_v5.1,1603774,1604495,NA_peak_2615,1604380,1605076,Tb927.7.5960,+,115,47,1,2,469,2,1,0.6666666666666666,0.33333333333333337,312.66666666666663,156.33333333333334,Tb927_07_v5.1:1604380..1604495:f,False
872,Tb927_07_v5.1,1607798,1608859,NA_peak_2617,1607584,1608543,Tb927.7.5970,+,745,1001,55,6,7663,204,2,0.9902912621359223,0.009708737864077666,7588.601941747573,74.39805825242715,Tb927_07_v5.1:1607798..1608543:f,False
873,Tb927_07_v5.1,1614121,1615209,NA_peak_2619,1613808,1614755,Tb927.7.5990,+,634,522,49,0,4044,216,0,1.0,0.0,4044.0,0.0,Tb927_07_v5.1:1614121..1614755:f,False
874,Tb927_07_v5.1,1616655,1617031,NA_peak_2620,1616822,1617488,Tb927.7.6000,+,209,1,0,0,84,6,0,1.0,0.0,84.0,0.0,Tb927_07_v5.1:1616822..1617031:f,False
875,Tb927_07_v5.1,1617200,1617538,NA_peak_2621,1616822,1617488,Tb927.7.6000,+,288,26,0,2,265,7,3,0.7,0.30000000000000004,185.5,79.50000000000001,Tb927_07_v5.1:1617200..1617488:f,False
876,Tb927_07_v5.1,1707007,1709062,NA_peak_2627,1706339,1708583,Tb927.7.6300,-,1576,2267,23,116,19295,58,882,0.06170212765957447,0.9382978723404255,1190.5425531914893,18104.45744680851,Tb927_07_v5.1:1707007..1708583:r,False
877,Tb927_07_v5.1,1710260,1711190,NA_peak_2628,1711093,1712533,Tb927.7.6310,-,97,1893,95,81,13977,938,11,0.9884088514225501,0.011591148577449917,13814.990516332982,162.0094836670175,Tb927_07_v5.1:1711093..1711190:r,False
878,Tb927_07_v5.1,1723491,1724458,NA_peak_2631,1722051,1723683,Tb927.7.6340,-,192,572,52,9,4981,97,127,0.4330357142857143,0.5669642857142857,2156.950892857143,2824.049107142857,Tb927_07_v5.1:1723491..1723683:r,False
